date,pv
2002-08-12,2544901.767005768
2002-08-13,2541188.0587327615
2002-08-14,2539230.7182010543
2002-08-15,2539230.7182010543
2002-08-16,2531979.450921237
2002-08-19,2530443.6906900145
2002-08-20,2530369.069932495
2002-08-21,2534199.2075915574
2002-08-22,2536188.105976768
2002-08-23,2536459.267657039
2002-08-26,2532794.636657016
2002-08-27,2528361.3001394565
2002-08-28,2530364.9977763086
2002-08-29,2531325.266399985
2002-08-30,2532397.015488971
2002-09-02,2523309.9113409827
2002-09-03,2531301.072462892
2002-09-04,1864004.8429418525
2002-09-05,1856473.4796758415
2002-09-06,1853375.3831107086
2002-09-09,1848724.74426585
2002-09-10,1848724.74426585
2002-09-11,1857751.146395894
2002-09-12,1865267.5516331412
2002-09-13,1854387.9322182455
2002-09-16,1853065.8201406063
2002-09-17,1860648.7494457187
2002-09-18,1853752.2476370619
2002-09-19,1844671.9116948121
2002-09-20,1841489.5872848134
2002-09-23,1832227.8995893449
2002-09-24,1841737.1598651253
2002-09-25,1859081.1152140957
2002-09-26,1857853.1053795607
2002-09-27,1863584.4477600427
2002-09-30,1865191.4252373057
2002-10-01,1875238.0615807618
2002-10-02,1875238.0615807618
2002-10-03,1878824.73507189
2002-10-04,1878428.0979348577
2002-10-07,1872565.1242823226
2002-10-08,1840225.8213730475
2002-10-09,1816010.7828778494
2002-10-10,1834711.7147603002
2002-10-11,1826873.0140886982
2002-10-14,1828101.7952136747
2002-10-15,1828101.7952136747
2002-10-16,1831863.5561288483
2002-10-17,1837837.6013834768
2002-10-18,1841457.5534603007
2002-10-21,1838034.3601860183
2002-10-22,1830524.4199726372
2002-10-23,1821321.962024509
2002-10-24,1845796.615229097
2002-10-25,1853961.5168852962
2002-10-28,1856690.9885337253
2002-10-29,1864025.9682385111
2002-10-30,1855011.3696206035
2002-10-31,1852714.1236474146
2002-11-01,1855806.349901422
2002-11-04,1858771.1603079373
2002-11-05,1854781.7106367415
2002-11-06,1854781.7106367415
2002-11-07,1838489.7990110638
2002-11-08,1839369.6717380448
2002-11-11,1811997.0134397447
2002-11-12,1809683.5955509478
2002-11-13,1806698.2529730448
2002-11-14,1790206.8561511955
2002-11-15,1793739.158517897
2002-11-18,1808666.3846191983
2002-11-19,1808666.3846191983
2002-11-20,1791606.707933898
2002-11-21,1783980.7329302542
2002-11-22,1792192.436059459
2002-11-25,1798537.790908935
2002-11-26,1795412.955165417
2002-11-27,1781001.6372756604
2002-11-28,1799323.378102119
2002-11-29,1814301.2508634583
2002-12-02,1832764.1367255733
2002-12-03,1812773.2120768314
2002-12-04,1800000.9516174404
2002-12-05,1815057.470352835
2002-12-06,1827802.9123443873
2002-12-09,1812346.9125185069
2002-12-10,1816394.882840707
2002-12-11,1826343.4708648461
2002-12-12,1849175.997321738
2002-12-13,1864103.5687472154
2002-12-16,1845135.3802488155
2002-12-17,1855059.5174577753
2002-12-18,1859143.7167034855
2002-12-19,1880487.4473586218
2002-12-20,1894026.8355741655
2002-12-23,1885053.39484382
2002-12-24,1910593.7994348307
2002-12-25,1910593.7994348307
2002-12-26,1918512.5234418134
2002-12-27,1926786.6323503577
2002-12-30,1928729.6338236756
2002-12-31,1955013.79160076
2003-01-01,1959570.7123420783
2003-01-02,1927066.996933924
2003-01-03,1937113.0181428667
2003-01-06,1919038.1110117917
2003-01-07,1911385.9508808912
2003-01-08,1933663.5648470535
2003-01-09,1957416.9336973028
2003-01-10,1911651.5756179972
2003-01-13,1921260.6788318036
2003-01-14,1933615.4182651916
2003-01-15,1940581.8616588358
2003-01-16,1964818.2836472532
2003-01-17,1979483.3381644245
2003-01-20,1973839.687716914
2003-01-21,1997690.06497463
2003-01-22,2011889.4629876884
2003-01-23,1997650.6788094293
2003-01-24,1939822.5539661252
2003-01-27,1907348.720054422
2003-01-28,1927217.3899078101
2003-01-29,1925379.5179980008
2003-01-30,1929158.3462149252
2003-01-31,1923959.327890929
2003-02-03,1939882.781917573
2003-02-04,1941943.490781676
2003-02-05,1939349.8727600323
2003-02-06,1958665.491817665
2003-02-07,1938119.9731019847
2003-02-10,1914715.8711903284
2003-02-11,1905780.1247814994
2003-02-12,1907852.050916401
2003-02-13,1907852.050916401
2003-02-14,1910216.995451629
2003-02-17,1933455.7386081845
2003-02-18,1929034.9586098148
2003-02-19,1933717.9365339873
2003-02-20,1938645.9729512143
2003-02-21,1951092.0125634598
2003-02-24,1957077.5243267464
2003-02-25,1948246.5545291884
2003-02-26,1937915.2954230062
2003-02-27,1946933.2336963336
2003-02-28,1934040.1445696796
2003-03-03,1926806.6592676328
2003-03-04,1908359.7831584099
2003-03-05,1901004.5189063067
2003-03-06,1898252.520788556
2003-03-07,1889494.0925857034
2003-03-10,1880584.8683340237
2003-03-11,1882076.6923694753
2003-03-12,1879601.6367860192
2003-03-13,1877079.3345990488
2003-03-14,1877079.3345990488
2003-03-17,1873440.1065022014
2003-03-18,1873440.1065022014
2003-03-19,1878452.2786153217
2003-03-20,1886975.2923133445
2003-03-21,1889574.849525621
2003-03-24,1878169.086341369
2003-03-25,1878303.6855277629
2003-03-26,1882087.9658901715
2003-03-27,1884738.6290384512
2003-03-28,1886230.2509193611
2003-03-31,1874647.0678667545
2003-04-01,1872169.484552285
2003-04-02,1887960.823716695
2003-04-03,1890734.5146935848
2003-04-04,1896907.3535268216
2003-04-07,1905627.552411955
2003-04-08,1916328.1113448376
2003-04-09,1904607.6265204996
2003-04-10,1902221.4019133989
2003-04-11,1899780.7301691328
2003-04-14,1148442.4940606982
2003-04-15,1906290.9380097361
2003-04-16,1913068.4348516576
2003-04-17,1908120.0742566024
2003-04-18,1908120.0742566024
2003-04-21,1914164.919255141
2003-04-22,1908497.5101729063
2003-04-23,1894654.2269880648
2003-04-24,1905208.2026536947
2003-04-25,1905701.5786934705
2003-04-28,1942455.5611263239
2003-04-29,1927616.2849935223
2003-04-30,1959442.3965105421
2003-05-01,1959442.3965105421
2003-05-02,1988364.0647694564
2003-05-05,2012557.6791067023
2003-05-06,2005888.6649968147
2003-05-07,1993030.5643756858
2003-05-08,1999431.9816395403
2003-05-09,2004577.0626040709
2003-05-12,2067484.3537669345
2003-05-13,2060672.398812615
2003-05-14,2104443.8526828727
2003-05-15,2115634.73687115
2003-05-16,2111640.0782999475
2003-05-19,2092949.910862362
2003-05-20,2114253.7155199135
2003-05-21,2128474.0737504833
2003-05-22,2154726.06638808
2003-05-23,2162205.188545689
2003-05-26,2230324.733527415
2003-05-27,2227909.807366726
2003-05-28,2292618.9171418473
2003-05-29,2316836.9242917337
2003-05-30,2312320.1433839537
2003-06-02,2230777.29537009
2003-06-03,2254535.3490518946
2003-06-04,2294805.331857498
2003-06-05,2276925.950793862
2003-06-06,2254958.5384658654
2003-06-09,2259428.9573391373
2003-06-10,2200455.5315356175
2003-06-11,2234590.2328198226
2003-06-12,2258125.0232697222
2003-06-13,2259915.4591938094
2003-06-16,2262852.1603453774
2003-06-17,2300899.211653971
2003-06-18,2283416.132828235
2003-06-19,2281973.8260402963
2003-06-20,2294213.314812937
2003-06-23,2272287.2989886897
2003-06-24,2284027.7434898242
2003-06-25,2319929.570219325
2003-06-26,2334414.2846729397
2003-06-27,2338343.3219752964
2003-06-30,2362903.6191790607
2003-07-01,2371708.7179034166
2003-07-02,2382988.6937830765
2003-07-03,2418484.3724478604
2003-07-04,2431064.248000982
2003-07-07,2445772.2588764494
2003-07-08,2417712.085234447
2003-07-09,2386523.635318082
2003-07-10,2388216.034570604
2003-07-11,2408963.533479941
2003-07-14,2455086.466464062
2003-07-15,2414970.435893084
2003-07-16,2440596.611739436
2003-07-17,2388603.9734724285
2003-07-18,2367098.984335058
2003-07-21,2331144.9080804028
2003-07-22,2302597.0171861397
2003-07-23,2316019.4427824053
2003-07-24,2337899.8848793902
2003-07-25,2370521.2774031702
2003-07-28,2363176.7834432134
2003-07-29,2383174.4614468534
2003-07-30,2393209.649975033
2003-07-31,2360132.5201841136
2003-08-01,2360051.0905661434
2003-08-04,2381305.939171809
2003-08-05,2352188.6295420225
2003-08-06,2346790.579716798
2003-08-07,2382916.416440614
2003-08-08,2388020.7915824493
2003-08-11,2393599.08691282
2003-08-12,2380877.7345315577
2003-08-13,2396339.423896638
2003-08-14,2394743.511829751
2003-08-15,2394743.511829751
2003-08-18,2445269.798773772
2003-08-19,2402418.7332965564
2003-08-20,2390981.4185466547
2003-08-21,2391699.8861437067
2003-08-22,2401790.825032536
2003-08-25,2322185.479228619
2003-08-26,2411033.109205175
2003-08-27,2437667.5396307856
2003-08-28,2418897.710159706
2003-08-29,2419520.550072387
2003-09-01,2448314.5290417923
2003-09-02,2417922.5830700174
2003-09-03,2380900.315759285
2003-09-04,2398122.3660257943
2003-09-05,2431109.859403869
2003-09-08,2454061.3009420265
2003-09-09,2415933.614844364
2003-09-10,2410774.3889550827
2003-09-11,2434741.879436725
2003-09-12,2388155.7395084184
2003-09-15,2353202.9360848954
2003-09-16,2389333.0031272285
2003-09-17,2389992.234107179
2003-09-18,2343473.241079004
2003-09-19,2360677.906442799
2003-09-22,2371250.8740838934
2003-09-23,2403020.603582597
2003-09-24,2418845.382766084
2003-09-25,2410694.943999791
2003-09-26,2409147.0093531054
2003-09-29,2427180.5606904943
2003-09-30,2449799.309461657
2003-10-01,2465811.283451161
2003-10-02,2465811.283451161
2003-10-03,2495887.3478777036
2003-10-06,2502665.6868411913
2003-10-07,2485247.746375722
2003-10-08,2477222.8396134404
2003-10-09,2513901.7878738767
2003-10-10,2518663.527924177
2003-10-13,2550732.63725417
2003-10-14,2522216.5703149796
2003-10-15,2514542.6644874266
2003-10-16,2531305.4907966126
2003-10-17,2514169.1733603557
2003-10-20,2476977.2853200906
2003-10-21,2434112.7872295678
2003-10-22,2426340.167944366
2003-10-23,2438516.471647431
2003-10-24,2458743.793673516
2003-10-27,2454163.2434478793
2003-10-28,2454894.4035393973
2003-10-29,2481209.729323639
2003-10-30,2506273.318517277
2003-10-31,2539495.7504991116
2003-11-03,2567313.532943833
2003-11-04,2554525.705420694
2003-11-05,2557988.4160408666
2003-11-06,2608132.1266573793
2003-11-07,2600041.206799916
2003-11-10,2638601.7311025388
2003-11-11,2655509.86973284
2003-11-12,2678326.9361012485
2003-11-13,2625465.5902551864
2003-11-14,2587386.192826766
2003-11-17,2658819.815657567
2003-11-18,2681053.874840513
2003-11-19,2660910.549685125
2003-11-20,2687857.6013684827
2003-11-21,2686413.2790782168
2003-11-24,2719650.939524016
2003-11-25,2743659.0300702145
2003-11-26,2688617.8807589984
2003-11-27,2591242.292951442
2003-11-28,2624187.4439089973
2003-12-01,2674117.3932549534
2003-12-02,2697126.925101949
2003-12-03,2751043.345529682
2003-12-04,2789570.148069047
2003-12-05,2771888.3014047546
2003-12-08,2807942.457353409
2003-12-09,2867658.773954245
2003-12-10,2844863.1240097643
2003-12-11,2833461.6464663497
2003-12-12,2869501.6931033367
2003-12-15,2911783.5491549894
2003-12-16,2934829.2303495132
2003-12-17,2955410.2660745094
2003-12-18,3012223.3690822627
2003-12-19,3082793.5987544977
2003-12-22,3141664.3722025934
2003-12-23,3143349.179144079
2003-12-24,3158858.993812432
2003-12-25,3454876.3311459417
2003-12-26,3214122.2239178834
2003-12-29,3263178.3871874306
2003-12-30,3187234.7893835735
2003-12-31,3200643.1016021315
2004-01-01,3251768.79959902
2004-01-02,3312957.6946882573
2004-01-05,3283572.216050862
2004-01-06,3198884.496429084
2004-01-07,3151390.2410040204
2004-01-08,3230512.3278394933
2004-01-09,3258407.2575691254
2004-01-12,3248721.88915231
2004-01-13,3290388.961646743
2004-01-14,3324962.9860282633
2004-01-15,3292798.681435031
2004-01-16,3220111.435905362
2004-01-19,3184126.0567866853
2004-01-20,3160305.16384949
2004-01-21,3014630.283315928
2004-01-22,2959736.942886354
2004-01-23,2987958.9105886673
2004-01-26,2987958.9105886673
2004-01-27,3035905.3989994153
2004-01-28,3014163.8596925284
2004-01-29,3008903.762592245
2004-01-30,2993334.1983098104
2004-02-02,2993334.1983098104
2004-02-03,2962537.0453650956
2004-02-04,2969946.3146799323
2004-02-05,2972970.331821451
2004-02-06,2991957.2007991015
2004-02-09,2999242.566723449
2004-02-10,3003062.873232976
2004-02-11,3010717.548010392
2004-02-12,3027585.2342399093
2004-02-13,3040397.059738401
2004-02-16,3060246.280738069
2004-02-17,3061977.550913213
2004-02-18,3064039.2143766773
2004-02-19,3053424.473788263
2004-02-20,3048585.149975698
2004-02-23,3029602.2669318235
2004-02-24,3035104.8613852416
2004-02-25,3006964.4083500067
2004-02-26,2975872.044502263
2004-02-27,2966577.9791627354
2004-03-01,3015684.6620145207
2004-03-02,3015684.6620145207
2004-03-03,3026451.081197399
2004-03-04,3037761.9460354233
2004-03-05,3061422.0017139423
2004-03-08,3084009.028067531
2004-03-09,3080988.093624118
2004-03-10,3076469.4302761685
2004-03-11,3052233.3746656245
2004-03-12,3064669.1820772286
2004-03-15,3051774.5576512874
2004-03-16,3031037.9053976024
2004-03-17,3026391.1771531724
2004-03-18,3014436.62725063
2004-03-19,3007702.2192717376
2004-03-22,2972337.542880097
2004-03-23,2961126.530269943
2004-03-24,2960251.5322523746
2004-03-25,2942397.905650894
2004-03-26,2927972.9746456333
2004-03-29,2952637.3482279764
2004-03-30,2951491.4548835233
2004-03-31,2960606.034135497
2004-04-01,2968172.045459124
2004-04-02,2969903.677841945
2004-04-05,2962127.5152000342
2004-04-06,2950623.2315566726
2004-04-07,2943794.796908014
2004-04-08,2962723.8086817716
2004-04-09,2962723.8086817716
2004-04-12,2971490.317128005
2004-04-13,3011919.402372987
2004-04-14,3011919.402372987
2004-04-15,3008428.811311349
2004-04-16,3008415.2591728275
2004-04-19,2988355.7035276783
2004-04-20,2976618.2698635194
2004-04-21,3007631.907096179
2004-04-22,3040374.555965526
2004-04-23,3052372.8777404167
2004-04-26,2172752.559535964
2004-04-27,2961688.5610667374
2004-04-28,2958187.867567183
2004-04-29,2964542.9920131257
2004-04-30,2966483.558285281
2004-05-03,2919244.789294837
2004-05-04,2974914.6261499887
2004-05-05,2971388.6207765113
2004-05-06,3002775.571177248
2004-05-07,2985886.1269650194
2004-05-10,2960420.417280061
2004-05-11,2965773.7602568823
2004-05-12,2888483.4311144883
2004-05-13,2881368.3979427987
2004-05-14,2820242.857763287
2004-05-17,2811631.9335203404
2004-05-18,2815304.3944030353
2004-05-19,2822003.884464882
2004-05-20,2821108.2619147664
2004-05-21,2820509.292510994
2004-05-24,2821418.4954209067
2004-05-25,2816580.4056024663
2004-05-26,2817375.74822665
2004-05-27,2816403.315157532
2004-05-28,2804109.8382164584
2004-05-31,2799416.4484969536
2004-06-01,2800597.3307227204
2004-06-02,2803028.071990695
2004-06-03,2800702.7574350433
2004-06-04,2798163.30154879
2004-06-07,2801895.595561528
2004-06-08,2800749.1284908825
2004-06-09,2798301.6884180936
2004-06-10,2802929.98910557
2004-06-11,2797566.6454550447
2004-06-14,2773404.633423418
2004-06-15,2776032.0330175115
2004-06-16,2774781.251587951
2004-06-17,2773953.883075873
2004-06-18,2776508.4440337135
2004-06-21,2776132.5862075216
2004-06-22,2775807.892458329
2004-06-23,2771123.940389976
2004-06-24,2768182.430623666
2004-06-25,2770160.402860221
2004-06-28,2807051.5219865316
2004-06-29,2811322.5429428015
2004-06-30,2804022.5869950764
2004-07-01,2807819.6481480277
2004-07-02,2805740.8066220586
2004-07-05,2801348.4113050885
2004-07-06,2811043.111073956
2004-07-07,2806943.9771856423
2004-07-08,2793912.3150253403
2004-07-09,2797090.5204176256
2004-07-12,2801455.0279828887
2004-07-13,2814250.3908653967
2004-07-14,2842217.297428348
2004-07-15,2852828.3506931923
2004-07-16,2864579.7319050636
2004-07-19,2871890.3962812596
2004-07-20,2866125.3244867385
2004-07-21,2872987.2627818068
2004-07-22,2897074.4400993194
2004-07-23,2915414.012135609
2004-07-26,2927728.3943097126
2004-07-27,2917737.706191219
2004-07-28,2925152.1219221046
2004-07-29,2948638.133153472
2004-07-30,2973854.8846583585
2004-08-02,2978601.1930652075
2004-08-03,2979535.723313104
2004-08-04,2974192.45473893
2004-08-05,2981578.8507978013
2004-08-06,2964659.425430461
2004-08-09,2954612.749968705
2004-08-10,2953962.5538295833
2004-08-11,2958044.3802760565
2004-08-12,2963983.3874074197
2004-08-13,2962835.8951864485
2004-08-16,3767863.3677638
2004-08-17,3814698.7790326755
2004-08-18,3800677.679883526
2004-08-19,3812224.8107328275
2004-08-20,3800058.8992377366
2004-08-23,3798800.2485289234
2004-08-24,3847427.5347013623
2004-08-25,3829348.0989407157
2004-08-26,3861730.5023838705
2004-08-27,3871872.8558506207
2004-08-30,3856868.72764134
2004-08-31,3841385.3421226223
2004-09-01,3840776.7792904833
2004-09-02,3819250.0946930842
2004-09-03,3848119.318165265
2004-09-06,3903554.916085672
2004-09-07,3976392.0763851423
2004-09-08,4094608.556315064
2004-09-09,4023277.5817144727
2004-09-10,4100465.4472679594
2004-09-13,4127410.9535920345
2004-09-14,4088114.387637984
2004-09-15,4155206.914246973
2004-09-16,4172774.749254588
2004-09-17,4179306.966797261
2004-09-20,4141489.445803094
2004-09-21,4146924.455887063
2004-09-22,4163534.8367524575
2004-09-23,4124656.918129529
2004-09-24,4107162.2984218122
2004-09-27,4160328.0442133923
2004-09-28,4149542.5344833992
2004-09-29,4205054.22932872
2004-09-30,4197540.547687287
2004-10-01,4169342.591210434
2004-10-04,4254076.828721631
2004-10-05,4255880.6817660425
2004-10-06,4227009.007980499
2004-10-07,4224224.892254793
2004-10-08,4178999.284362523
2004-10-11,4182460.4196429844
2004-10-12,4138211.255656579
2004-10-13,2474913.1718244907
2004-10-14,4114694.7182456367
2004-10-15,4145842.0939684147
2004-10-18,4128039.919851386
2004-10-19,4141591.7101135473
2004-10-20,4120977.547780327
2004-10-21,4114219.018995588
2004-10-22,4114219.018995588
2004-10-25,4125755.1467958437
2004-10-26,4120617.87750828
2004-10-27,4224312.510416799
2004-10-28,4267885.639989541
2004-10-29,4258204.066492577
2004-11-01,4296104.933994735
2004-11-02,4307271.488337666
2004-11-03,4355342.128653472
2004-11-04,4380120.219717001
2004-11-05,4351771.692751324
2004-11-08,4381275.458141936
2004-11-09,4365108.090013759
2004-11-10,4379838.212672931
2004-11-11,4415094.412193628
2004-11-12,4435301.576242015
2004-11-15,4435301.576242015
2004-11-16,4429994.345254726
2004-11-17,4596534.807310679
2004-11-18,4786983.036051088
2004-11-19,4706017.157239231
2004-11-22,4776812.263507908
2004-11-23,4813088.296313576
2004-11-24,4783121.502889613
2004-11-25,4817376.3112303475
2004-11-26,4817376.3112303475
2004-11-29,4903974.401050309
2004-11-30,4885141.720010146
2004-12-01,4952105.707204817
2004-12-02,4998672.06026359
2004-12-03,4964497.413051777
2004-12-06,4896760.528908016
2004-12-07,4952358.749316736
2004-12-08,4875807.8802942
2004-12-09,4887119.283458952
2004-12-10,4927260.157754694
2004-12-13,5139132.205531383
2004-12-14,5161716.648416742
2004-12-15,5215141.645051865
2004-12-16,5320541.501163694
2004-12-17,5308731.498459475
2004-12-20,5249284.146337126
2004-12-21,5235497.481370614
2004-12-22,5233862.104160961
2004-12-23,5295688.62779051
2004-12-24,5291694.810958535
2004-12-27,5246234.218419589
2004-12-28,5390352.084205581
2004-12-29,5387271.996878018
2004-12-30,5361270.807064308
2004-12-31,5409267.266413943
2005-01-03,5446594.187291998
2005-01-04,5417535.333314535
2005-01-05,5257612.649092929
2005-01-06,5094246.427888017
2005-01-07,5224463.728475152
2005-01-10,5203704.291995247
2005-01-11,5106512.911008558
2005-01-12,5004036.308579842
2005-01-13,5032797.56685241
2005-01-14,5033547.045852423
2005-01-17,5028726.495317215
2005-01-18,5047622.933995273
2005-01-19,5036390.445694739
2005-01-20,5010951.291201053
2005-01-24,5008148.471278327
2005-01-25,5036802.679280939
2005-01-27,5071997.706269168
2005-01-28,5101633.933235985
2005-01-31,5133336.357008465
2005-02-01,5179377.465248549
2005-02-02,5190663.814668622
2005-02-03,5227691.504974628
2005-02-04,5226794.151851853
2005-02-07,5228678.620658429
2005-02-08,5238107.053967068
2005-02-09,5271299.383002391
2005-02-10,5286625.917757325
2005-02-11,5317904.319882128
2005-02-14,5324339.850643995
2005-02-15,5311034.724008327
2005-02-16,5304995.902699274
2005-02-17,5299293.687743592
2005-02-18,5296681.47328729
2005-02-21,5296025.365125752
2005-02-22,5283773.942159743
2005-02-23,5327205.731626204
2005-02-24,5312162.507795532
2005-02-25,5313897.336346509
2005-02-28,5308249.912197334
2005-03-01,5325958.2436821945
2005-03-02,5389765.614028586
2005-03-03,5422091.197956768
2005-03-04,5483478.590072685
2005-03-07,5477557.450144364
2005-03-08,5464429.390750035
2005-03-09,5470660.035129491
2005-03-10,5467813.886902018
2005-03-11,5460895.929097764
2005-03-14,5439983.95065745
2005-03-15,5420286.66843982
2005-03-16,5421250.296571554
2005-03-17,5393834.017571452
2005-03-18,5400782.107118148
2005-03-21,5402808.425062585
2005-03-22,5387489.911267611
2005-03-23,5326280.637267349
2005-03-24,5325422.654190821
2005-03-28,5342296.561362252
2005-03-29,5337864.365370409
2005-03-30,5395537.145452035
2005-03-31,5426288.697521381
2005-04-01,5461916.311768453
2005-04-04,5472206.7697593365
2005-04-05,5447421.660981544
2005-04-06,5454729.610335638
2005-04-07,5452464.128702352
2005-04-08,5445034.944078697
2005-04-11,5419778.923061307
2005-04-12,5435648.886278818
2005-04-13,5457033.993792531
2005-04-15,5406714.638244991
2005-04-18,5390818.05615145
2005-04-19,5375585.285871415
2005-04-20,5388704.771409137
2005-04-21,5418092.431861167
2005-04-22,5423470.901824634
2005-04-25,5433960.597272035
2005-04-26,5415667.142092165
2005-04-27,5403713.776058136
2005-04-28,5411939.424347989
2005-04-29,5391736.589897639
2005-05-02,5381883.366686093
2005-05-03,5408453.062766344
2005-05-04,5411882.004637327
2005-05-05,5406402.687257186
2005-05-06,5416957.871669311
2005-05-09,5436260.056878331
2005-05-10,5426854.978791939
2005-05-11,5440295.829422175
2005-05-12,5441873.16884357
2005-05-13,5449895.627940985
2005-05-16,5463877.10932987
2005-05-17,5457822.6719771605
2005-05-18,5457180.393266418
2005-05-19,5462445.399762892
2005-05-20,5458135.1475701295
2005-05-23,5482289.183734142
2005-05-24,5479139.66870887
2005-05-25,5467797.646413766
2005-05-26,5473249.658153026
2005-05-27,5460708.061448637
2005-05-30,5449546.897327633
2005-05-31,5437396.356574737
2005-06-01,5465194.17496769
2005-06-02,5454263.90041122
2005-06-03,5461275.1275007315
2005-06-06,5481413.375008128
2005-06-07,5481010.973652815
2005-06-08,5473061.404448328
2005-06-09,5472381.407158968
2005-06-10,5469053.010587277
2005-06-13,5476437.298313191
2005-06-14,5480738.715521623
2005-06-15,5492354.944153467
2005-06-16,5479819.981813686
2005-06-17,5442828.980478042
2005-06-20,5431092.605139108
2005-06-21,5427435.008801666
2005-06-22,5427057.177793943
2005-06-23,5426429.939317716
2005-06-24,5426380.0602066
2005-06-27,5436907.439737588
2005-06-28,5420112.561634578
2005-06-29,5427914.301953724
2005-06-30,5446552.118565776
2005-07-01,5463201.76393539
2005-07-04,5463239.680713089
2005-07-05,5464757.465384589
2005-07-06,5493429.655265722
2005-07-07,5478376.4829225335
2005-07-08,5520753.160471622
2005-07-11,5546776.749097656
2005-07-12,5527029.661466016
2005-07-13,5562891.976958546
2005-07-14,5579909.442825589
2005-07-15,5622553.916263795
2005-07-18,5713326.789635991
2005-07-19,5697130.171529509
2005-07-20,5664835.5716901105
2005-07-21,5652297.183795187
2005-07-22,5666944.998832147
2005-07-25,5663889.873862163
2005-07-26,5646886.567822748
2005-07-27,5631071.4339346355
2005-07-28,8516558.475682918
2005-07-29,5631398.486050356
2005-08-01,5643731.243133548
2005-08-02,5667006.275323093
2005-08-03,5677727.523787576
2005-08-04,5681803.414809738
2005-08-05,5659003.272320382
2005-08-08,5629026.9155117255
2005-08-09,5641345.500328127
2005-08-10,5691393.058902437
2005-08-11,5703040.034679549
2005-08-12,5695708.086868676
2005-08-16,5710253.80538025
2005-08-17,5741517.813522565
2005-08-18,5727231.301424821
2005-08-19,5742762.110886566
2005-08-22,5749615.346821166
2005-08-23,5712146.9019916225
2005-08-24,5687158.690976231
2005-08-25,5675146.560321025
2005-08-26,5690644.923311589
2005-08-29,5678575.899816
2005-08-30,5720216.917103429
2005-08-31,5746619.227170103
2005-09-01,5763884.073967624
2005-09-02,5781215.879084603
2005-09-05,5806790.82151862
2005-09-06,5806444.580053933
2005-09-08,5801619.734360874
2005-09-09,5800250.549736611
2005-09-12,5811729.827521558
2005-09-13,5835377.058751153
2005-09-14,5819422.597568696
2005-09-15,5847348.394565951
2005-09-16,5855322.200026894
2005-09-19,5893360.021272444
2005-09-20,5897563.790733337
2005-09-21,5837609.788346752
2005-09-22,5722024.597647849
2005-09-23,5743624.986651934
2005-09-26,5779476.04397823
2005-09-27,5810737.268670832
2005-09-28,5846757.654689713
2005-09-29,5817763.050629796
2005-09-30,5831764.054186377
2005-10-03,5817378.940304672
2005-10-04,5841583.894199986
2005-10-05,5838375.06110369
2005-10-06,5836498.25067056
2005-10-07,5835512.420450993
2005-10-10,5828296.866531751
2005-10-11,5814510.86802051
2005-10-13,5793713.670060395
2005-10-14,5767046.256418786
2005-10-17,5756575.927639795
2005-10-18,5754603.922898644
2005-10-19,5716972.336358603
2005-10-20,5716990.4733062405
2005-10-21,5734890.972825243
2005-10-24,5727316.618555951
2005-10-25,5727601.693202477
2005-10-26,5726098.245509576
2005-10-27,5728625.320896398
2005-10-28,5718584.600036973
2005-10-31,5728380.655877005
2005-11-02,5741296.041597744
2005-11-04,5741296.041597744
2005-11-07,5747446.167059363
2005-11-08,5765430.98864073
2005-11-09,5755836.195745134
2005-11-10,5755694.301224974
2005-11-11,5766850.338754656
2005-11-14,5778309.050993292
2005-11-16,5756988.749281213
2005-11-17,5765577.739379659
2005-11-18,5761666.232034994
2005-11-21,5756626.55938184
2005-11-22,5758242.687586074
2005-11-23,5767658.3594624195
2005-11-24,5798101.465941072
2005-11-25,5823048.170619684
2005-11-28,5880288.5584966345
2005-11-29,5872345.855726206
2005-11-30,5838805.275963494
2005-12-01,5860069.815798259
2005-12-02,5864994.20908897
2005-12-05,5869681.919467096
2005-12-06,5867129.335031801
2005-12-07,5889814.813726521
2005-12-08,5914115.048421044
2005-12-09,5924590.474374785
2005-12-12,5960367.262516643
2005-12-13,5968290.880416093
2005-12-14,5956949.167029561
2005-12-15,5907131.657718032
2005-12-16,5926594.907588058
2005-12-19,5948483.315491302
2005-12-20,5923785.754195968
2005-12-21,5937259.692784861
2005-12-22,5936705.652252364
2005-12-23,5911762.251242847
2005-12-26,5874495.964353397
2005-12-27,5903404.825343994
2005-12-28,5910530.970766585
2005-12-29,5922111.186604481
2005-12-30,5938809.159267782
2006-01-02,5954561.473917156
2006-01-03,6001201.524564178
2006-01-04,6013126.588667951
2006-01-05,6021843.125986271
2006-01-06,6042169.451020634
2006-01-09,6034368.560007152
2006-01-10,6014314.802863174
2006-01-12,6007213.8516061045
2006-01-13,6016641.631684951
2006-01-16,6002381.95751385
2006-01-17,5975246.734338778
2006-01-18,5957521.103771422
2006-01-19,6009649.85559279
2006-01-20,6029019.942233246
2006-01-23,6016268.439516641
2006-01-24,6042650.211878206
2006-01-25,6058759.9354676455
2006-01-27,6090638.475585881
2006-01-30,6069590.90741605
2006-01-31,6073801.081110417
2006-02-01,6066137.055073296
2006-02-02,6075766.800737268
2006-02-03,6086827.51339369
2006-02-06,6136349.719537877
2006-02-07,6157490.265629601
2006-02-08,6148376.533659251
2006-02-10,6168308.904632468
2006-02-13,6177030.457949266
2006-02-14,6173997.427842245
2006-02-15,6161518.11426034
2006-02-16,6163492.0586377485
2006-02-17,6152521.766523689
