Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
503101,Marathon Nextgen Realty Ltd,MARATHON,Marathon Nextgen Realty Ltd,Active,B ,5.00,INE182D01020,Equity,,,,,
503162,Reliance Chemotex Industries Ltd.,RELCHEMQ,Reliance Chemotex Industries Ltd-$,Active,B ,10.00,INE750D01016,Equity,,,,,
503169,Ruby Mills Ltd.,RUBYMILLS,Ruby Mills Ltd,Active,B ,5.00,INE301D01026,Equity,,,,,
503681,Elcid Investments Ltd.,ELCIDIN,EL CID Investments Ltd,Active,B ,10.00,INE927X01018,Equity,,,,,
503722,Banswara Syntex Ltd.,BANSWRAS,Banswara Syntex Ltd-$,Active,B ,5.00,INE629D01020,Equity,,,,,
503811,Siyaram Silk Mills Ltd.,SIYSIL,Siyaram Silk Mills Ltd-$,Active,B ,2.00,INE076B01028,Equity,,,,,
504000,Elpro International Ltd.,ELPROINTL,Elpro International Ltd,Active,B ,1.00,INE579B01039,Equity,,,,,
504036,Hind Rectifiers Ltd.,HIRECT,Hind Rectifiers Ltd,Active,B ,2.00,INE835D01023,Equity,,,,,
504058,Indo National Limited,NIPPOBATRY,Indo National Ltd,Active,B ,5.00,INE567A01028,Equity,,,,,
504112,Nelco Ltd,NELCO,Nelco Ltd,Active,B ,10.00,INE045B01015,Equity,,,,,
504212,Universal Cables Ltd.,UNIVCABLES,Universal Cables Ltd,Active,B ,10.00,INE279A01012,Equity,,,,,
504220,W.S. Industries (India) Ltd.,WSI,W. S. Industries (India) Ltd-$,Active,B ,10.00,INE100D01014,Equity,,,,,
504286,DELTA MANUFACTURING LIMITED ,DELTAMAGNT,Delta Manufacturing Ltd,Active,B ,10.00,INE393A01011,Equity,,,,,
504341,RAVINDRA ENERGY LIMITED,RELTD,Ravindra Energy Ltd,Active,B ,10.00,INE206N01018,Equity,,,,,
504741,Indian Hume Pipe Co. Ltd.,INDIANHUME,Indian Hume Pipe Company Ltd,Active,B ,2.00,INE323C01030,Equity,,,,,
504879,ORIENT CERATECH LIMITED,ORIENTCER,Orient Ceratech Ltd-$,Active,B ,1.00,INE569C01020,Equity,,,,,
504882,National Standard (India) Limited,NATIONSTD,National Standard (India) Ltd,Active,B ,10.00,INE166R01015,Equity,,,,,
504918,Sandur Manganese & Iron Ores Ltd.,SANDUMA,Sandur Manganese & Iron Ores Ltd,Active,B ,10.00,INE149K01016,Equity,,,,,
505010,Automotive Axles Ltd.,AUTOAXLES,Automotive Axles Ltd,Active,B ,10.00,INE449A01011,Equity,,,,,
505029,Atlas Cycles (Haryana) Ltd.,ATLASCYCLE,Atlas Cycles (Haryana) Ltd,Active,B ,5.00,INE446A01025,Equity,,,,,
505036,Automobile Corpn. of Goa Ltd.,ACGL,Automobile Corporation of Goa Ltd-$,Active,B ,10.00,INE451C01013,Equity,,,,,
505075,Setco Automotive Limited,SETCO,Setco Automotive Ltd,Active,B ,2.00,INE878E01021,Equity,,,,,
505160,Talbros Automotive Components Ltd.,TALBROAUTO,Talbros Automotive Components Ltd,Active,B ,2.00,INE187D01029,Equity,,,,,
505192,SML Mahindra Limited,SMLMAH,SML Mahindra Ltd,Active,B ,10.00,INE294B01019,Equity,,,,,
505196,TIL Ltd.,TIL,TIL Ltd,Active,B ,10.00,INE806C01018,Equity,,,,,
505242,Dynamatic Technologies Ltd.,DYNAMATECH,Dynamatic Technologies Ltd-$,Active,B ,10.00,INE221B01012,Equity,,,,,
505324,Manugraph India Ltd,MANUGRAPH,Manugraph India Ltd-$,Active,B ,2.00,INE867A01022,Equity,,,,,
505355,Nesco Ltd,NESCO,NESCO Ltd,Active,B ,2.00,INE317F01035,Equity,,,,,
505368,Semac Construction Limited,SEMAC,Semac Construction Ltd-$,Active,B ,10.00,INE617A01013,Equity,,,,,
505400,Texmaco Infrastructure & Holdings Ltd,TEXINFRA,Texmaco Infrastructure & Holdings Ltd,Active,B ,1.00,INE435C01024,Equity,,,,,
505412,Wendt (India) Ltd.,WENDT,Wendt (India) Ltd,Active,B ,10.00,INE274C01019,Equity,,,,,
505509,Responsive Industries Ltd,RESPONIND,Responsive Industries Ltd,Active,B ,1.00,INE688D01026,Equity,,,,,
505526,DOLAT ALGOTECH LIMITED,DOLATALGO,Dolat Algotech Ltd,Active,B ,1.00,INE966A01022,Equity,,,,,
505688,Bharat Gears Ltd.,BHARATGEAR,Bharat Gears Ltd,Active,B ,10.00,INE561C01019,Equity,,,,,
505710,Grauer & Weil (India) Ltd.,GRAUWEIL,Grauer & Weil India Ltd-$,Active,B ,1.00,INE266D01021,Equity,,,,,
505720,Hercules Investments Limited,HERCULES,Hercules Investments Ltd,Active,B ,1.00,INE688E01024,Equity,,,,,
505725,ALGOQUANT FINTECH LIMITED,ALGOQUANT,Algoquant Fintech Ltd,Active,B ,1.00,INE598D01035,Equity,,,,,
505726,IFB Industries Limited,IFBIND,IFB Industries Ltd,Active,B ,10.00,INE559A01017,Equity,,,,,
505744,Federal-Mogul Goetze (India) Ltd,FMGOETZE,Federal-Mogul Goetze (India) Ltd,Active,B ,10.00,INE529A01010,Equity,,,,,
505800,Rane Holdings Ltd.,RANEHOLDIN,Rane Holdings Ltd,Active,B ,10.00,INE384A01010,Equity,,,,,
505850,Mangal Credit and Fincorp Limited,MANCREDIT,Mangal Credit and Fincorp Ltd,Active,B ,10.00,INE545L01039,Equity,,,,,
505854,TRF Ltd,TRF,TRF Ltd-$,Active,B ,10.00,INE391D01019,Equity,,,,,
505872,WPIL Ltd,WPIL,WPIL Ltd,Active,B ,1.00,INE765D01022,Equity,,,,,
505890,Kennametal India Limtied,KENNAMET,Kennametal India Ltd-$,Active,B ,10.00,INE717A01029,Equity,,,,,
506022,Prakash Industries Ltd.,PRAKASH,Prakash Industries Ltd,Active,B ,10.00,INE603A01013,Equity,,,,,
506109,Genesys International Corporation Ltd.,GENESYS,Genesys International Corporation Ltd,Active,B ,5.00,INE727B01026,Equity,,,,,
506146,Visagar Polytex Ltd,VIVIDHA,Visagar Polytex Ltd,Active,B ,1.00,INE370E01029,Equity,,,,,
506184,Kanani Industries Ltd,KANANIIND,Kanani Industries Ltd,Active,B ,1.00,INE879E01037,Equity,,,,,
506194,Arihant Superstructures Limited,ARIHANTSUP,Arihant Superstructures Ltd,Active,B ,10.00,INE643K01018,Equity,,,,,
506197,Bliss GVS Pharma Limited,BLISSGVS,Bliss GVS Pharma Ltd,Active,B ,1.00,INE416D01022,Equity,,,,,
506235,Alembic  Ltd,ALEMBICLTD,Alembic Ltd,Active,B ,2.00,INE426A01027,Equity,,,,,
506248,Amines & Plasticizers Ltd,AMNPLST,Amines & Plasticizers Ltd,Active,B ,2.00,INE275D01022,Equity,,,,,
506260,Anuh Pharma Ltd.,ANUHPHR,Anuh Pharma Ltd,Active,B ,5.00,INE489G01022,Equity,,,,,
506261,MODISON LIMITED,MODISONLTD,Modison Ltd-$,Active,B ,1.00,INE737D01021,Equity,,,,,
506390,Sudarshan Colorants India Limited,SUDARCOLOR,Sudarshan Colorants India Ltd,Active,B ,10.00,INE492A01029,Equity,,,,,
506405,DMCC SPECIALITY CHEMICALS LIMITED,DMCC,DMCC Speciality Chemicals Ltd,Active,B ,10.00,INE505A01010,Equity,,,,,
506480,GOCL Corporation Limited,GOCLCORP,GOCL Corporation Ltd-$,Active,B ,2.00,INE077F01035,Equity,,,,,
506525,Kanoria Chemicals & Industries Ltd.,KANORICHEM,Kanoria Chemicals & Industries Ltd,Active,B ,5.00,INE138C01024,Equity,,,,,
506579,AG VENTURES LIMITED,AGVENTURES,AG Ventures Ltd-$,Active,B ,10.00,INE321D01016,Equity,,,,,
506597,Amal Ltd,AMAL,Amal Ltd,Active,B ,10.00,INE841D01013,Equity,,,,,
506618,Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,Punjab Chemicals & Crop Protection Ltd-$,Active,B ,10.00,INE277B01014,Equity,,,,,
