symbol,date,entry_price,ret_5,ret_10,ret_20,ret_60,ret_120,mfe_5,mfe_10,mfe_20,mfe_60,mfe_120,mae_5,mae_10,mae_20,mae_60,mae_120,regime
BATAINDIA,2011-08-24,326.1676,-0.027413820379461416,-0.07052294587199952,-0.12267834082845744,-0.11685280818818307,-0.05044185872539145,0.015694691931387433,0.015694691931387433,0.015694691931387433,0.015694691931387433,0.015694691931387433,-0.05969415723695428,-0.0841613330079382,-0.10465325188645348,-0.18531975585557847,-0.3256117407124435,BEAR
BATAINDIA,2012-01-16,270.1708,0.0172923942927955,0.13428764322421222,0.17358907772416568,0.4137019988836691,0.46102354510554083,0.028049293261892132,0.14429908783628737,0.19443959154727308,0.40493125089758036,0.5361826666686408,-0.047906731593495615,-0.047906731593495615,-0.047906731593495615,-0.047906731593495615,-0.047906731593495615,BEAR
BATAINDIA,2012-03-20,345.6157,-0.0029755592700215195,0.047021301404999875,0.09145562542442369,0.03012594624607614,0.23686771173878968,0.030592938920309443,0.0633203294873468,0.11816795359701532,0.2008473573393801,0.22064883047847655,-0.06086297584282205,-0.06086297584282205,-0.06086297584282205,-0.06086297584282205,-0.06086297584282205,BULL
BATAINDIA,2012-03-21,338.1717,0.009717253099535039,0.06451633888938675,0.08989989404790534,0.06937747895521713,0.25776994349320187,0.05327885213339854,0.08672665394531837,0.14278161064335065,0.22728099364908422,0.2681549047421769,-0.0070067956603109,-0.0070067956603109,-0.0070067956603109,-0.0070067956603109,-0.0070067956603109,BULL
BATAINDIA,2012-04-02,364.2142,-0.0017184942267489884,0.053581106942013755,0.037316776775864285,0.07091733381070804,0.15602961114640776,0.017492179052876044,0.05916655638357872,0.08930211946706089,0.13952641055730391,0.19781299026781485,-0.02264766173312301,-0.02264766173312301,-0.02264766173312301,-0.04911725023351648,-0.04911725023351648,BULL
BATAINDIA,2012-04-10,363.9682,0.05177512760730191,0.04845862907803472,0.018793949581309543,0.09607267887689087,0.21575566217048622,0.052512554668237406,0.061786167033273644,0.09003836049413105,0.14029659734009722,0.2197142497613802,-0.004974610419261963,-0.008721091567889836,-0.008721091567889836,-0.04847456453613265,-0.04847456453613265,BULL
BATAINDIA,2012-05-28,407.6253,-0.10012724921637588,-0.09510130995303771,-0.051472025902219457,-0.007014039609415695,-0.03413060965548499,0.018169627842040275,0.018169627842040275,0.018169627842040275,0.03495882125079094,0.09294737102922708,-0.11073085993435629,-0.11763425871750352,-0.15038394329301935,-0.15038394329301935,-0.15038394329301935,BEAR
BATAINDIA,2012-07-19,409.5613,-0.028857218687410188,0.00906946042021057,-0.023415542435283817,0.028197732549437644,-0.1004782434277849,0.010828415673062787,0.010828415673062787,0.030066561464669624,0.08778099883948987,0.08778099883948987,-0.025119560856946225,-0.04798549081663726,-0.04798549081663726,-0.06557479918146562,-0.10185239669861391,BULL
BATAINDIA,2012-09-12,425.3422,0.011749833428237332,0.03450844990221996,0.006615849544202342,-0.05567916844366727,-0.1762463258994757,0.02566944921054151,0.02566944921054151,0.04742252238315405,0.04742252238315405,0.04742252238315405,-0.01693671589604788,-0.01741280315002842,-0.03143868630951729,-0.11088177942372042,-0.23467763132837505,BULL
BATAINDIA,2012-09-28,437.0935,-0.038113126825267345,-0.03625860370835994,-0.1220127958892091,-0.07437173053362729,-0.2600432172979008,0.019262469014066717,0.019262469014066717,0.019262469014066717,0.019262469014066717,0.019262469014066717,-0.049958876075713796,-0.05747854864005065,-0.12685409414690443,-0.1347858066981092,-0.29249073710773554,BULL
BATAINDIA,2012-11-27,419.8718,-0.026111303497877294,-0.05951435652501552,-0.07168497622369495,-0.17500389404575395,-0.13503812354151917,0.01763990818149729,0.01763990818149729,0.01763990818149729,0.01763990818149729,0.01763990818149729,-0.06460781600479006,-0.06460781600479006,-0.08852082945318067,-0.19897073344768565,-0.26347113571332964,BULL
BATAINDIA,2013-07-17,423.9325,-0.06259369121263411,-0.009362103636781844,-0.08511661644247615,-0.0716882994344619,0.0876844780713911,0.010057733247627872,0.04108720138229556,0.043227164701927785,0.043227164701927785,0.1598544579620576,-0.045580841289592056,-0.08763116769768771,-0.11726937661066321,-0.17499460409381212,-0.17499460409381212,BULL
BATAINDIA,2013-07-31,419.9636,-0.058325054838085935,-0.07647043696167954,-0.10817080337438767,-0.012799442618360215,0.0030240716100158175,0.05308626747651468,0.05308626747651468,0.05308626747651468,0.05308626747651468,0.17081575641317487,-0.10892705939276633,-0.10892705939276633,-0.16719782381139695,-0.16719782381139695,-0.16719782381139695,TRANSITION
BATAINDIA,2013-09-27,388.5292,0.012024836228525343,0.029186995469066352,0.03630846793497116,0.22217017408215387,0.2957214026642012,0.03268917754444192,0.05598034845257448,0.07273378680418363,0.26425761564381783,0.3464480919323439,-0.017336920880078037,-0.017336920880078037,-0.017336920880078037,-0.017336920880078037,-0.017336920880078037,BULL
BATAINDIA,2013-10-14,399.8692,0.021269205030044876,0.006919512680646624,0.11360664937434553,0.1777548758444012,0.22919844789246088,0.04231183597036243,0.04231183597036243,0.13776855031595336,0.22965209623546903,0.31467289803765824,-0.021893409144790224,-0.021893409144790224,-0.021893409144790224,-0.021893409144790224,-0.021893409144790224,BULL
BATAINDIA,2013-11-13,445.297,0.0701334165736575,0.08826513540401121,0.02633186390206975,0.010186235254223517,0.05344477955162503,0.06346124047545793,0.1016604648133717,0.10308625479174571,0.1042068552000125,0.18055410209365866,-0.011918113079585194,-0.011918113079585194,-0.011918113079585194,-0.0887746829644036,-0.0887746829644036,BULL
BATAINDIA,2013-11-22,477.4344,-0.0013300256537861347,-0.02318182351334545,-0.0018050647376895333,-0.02930978580512838,0.043297466625781565,0.028834537268366166,0.028834537268366166,0.028834537268366166,0.029879707034097265,0.1010878143677958,-0.011923313443689795,-0.019049109155100656,-0.06693275557856736,-0.15011172215491803,-0.15011172215491803,BULL
BATAINDIA,2014-03-11,494.9659,0.015900085238195208,0.018924333979371193,-0.019382345329243857,0.13094397007955494,0.24309331208473162,0.04096423612212485,0.05690998107142341,0.062087711496892975,0.19246012705117663,0.256973662226024,-0.012784113006572763,-0.012784113006572763,-0.01750363004804967,-0.08174482322923657,-0.08174482322923657,BULL
BATAINDIA,2014-03-19,502.8359,0.0029769155304942216,0.012628971002269338,-0.047765284857346116,0.0936341259643554,0.18963860774459423,0.040368040547622094,0.045464733126652196,0.045464733126652196,0.17379666010322647,0.23730047914240013,-0.010419303792748255,-0.010419303792748255,-0.04623158370355017,-0.0961166456094324,-0.0961166456094324,BULL
BATAINDIA,2014-03-24,512.4522,0.0003980859092810307,-0.02717424181221184,-0.024032095091015167,0.07841199627984821,0.12700579683334384,0.02584631308051757,0.02584631308051757,0.02584631308051757,0.1517700577731933,0.21408221098475141,-0.023766314204524734,-0.04562942651041395,-0.06899784994580943,-0.11307825393275696,-0.11307825393275696,BULL
BATAINDIA,2014-05-22,548.4349,-0.03645774548629193,0.03000647843527095,-0.014025365635921433,0.03841349264972022,0.07595304383437307,0.02022646625880298,0.02022646625880298,0.07620266325137219,0.1344265290192145,0.17646050606917982,-0.05943075468027283,-0.05943075468027283,-0.05943075468027283,-0.05943075468027283,-0.05943075468027283,BULL
BATAINDIA,2014-05-23,527.6642,0.00601272551747866,0.06419253002193427,0.04732252064854869,0.0705079101443682,0.11501860463529641,0.057141644250263544,0.07526623939998195,0.11856574692768601,0.1790815067613075,0.22277008749124902,-0.022406674547941742,-0.022406674547941742,-0.022406674547941742,-0.022406674547941742,-0.022406674547941742,BULL
BATAINDIA,2014-06-06,561.5363,-0.02853439750911918,-0.01585240348664905,0.0768635972420661,0.08373314423306218,0.06353142263465429,0.051093402154054814,0.051093402154054814,0.10795882652644181,0.10795882652644181,0.1490120941424446,-0.03259896110011043,-0.06320624330074483,-0.06320624330074483,-0.06320624330074483,-0.06320624330074483,BULL
BATAINDIA,2014-07-03,605.2914,-0.05350860758966666,-0.0447979270810719,-0.06006991012923685,0.04996436427148982,-0.001244194118733397,0.01957106940557898,0.01957106940557898,0.01957106940557898,0.024473171104033534,0.06595269650287455,-0.08314788546475287,-0.08518409480128082,-0.08518409480128082,-0.11644474050019536,-0.11644474050019536,BULL
BATAINDIA,2014-09-01,587.0773,0.02593201951429549,-0.008009166765603095,0.029936602897097035,0.03405786597437849,-0.01870060382167732,0.056257497947885086,0.056257497947885086,0.056257497947885086,0.09902392751346364,0.16325192610921932,-0.011508194917432569,-0.011508194917432569,-0.047393077538511526,-0.06399446887147571,-0.07002059183688429,BULL
BATAINDIA,2014-09-03,608.5555,-0.016540315550512823,-0.05097135758365511,0.0403192477925184,-0.018640863487389484,-0.07366296089674662,0.018978219735093844,0.018978219735093844,0.057610028994890344,0.060235262026224284,0.12219641429582015,-0.02400405550520864,-0.0758384403723244,-0.08101413921984109,-0.0970296053523467,-0.1028430438965716,BULL
BATAINDIA,2014-11-14,606.8893,-0.030539177408466445,-0.05976180499474954,-0.02941080028927849,-0.029034619657983804,-0.19635953377329282,0.011696696580414119,0.011696696580414119,0.011696696580414119,0.12527737760411986,0.12527737760411986,-0.034149555775657967,-0.07175905062092873,-0.09661877380273483,-0.09661877380273483,-0.266614191418435,BULL
BATAINDIA,2014-11-17,600.0191,-0.03838277814822893,-0.0314593318779351,-0.0341220804471057,-0.04793064087459872,-0.19491812843957795,0.023280592234480514,0.023280592234480514,0.023280592234480514,0.13816176851703563,0.13816176851703563,-0.024193896494294913,-0.061130720672058506,-0.0862750869097334,-0.0862750869097334,-0.2582169467605281,BULL
BATAINDIA,2015-01-09,627.3403,0.053338196191126376,0.04791689614073894,-0.03711111816027121,-0.15597595117036148,-0.16408941048422998,0.052938094364414504,0.08859386205541088,0.08859386205541088,0.08859386205541088,0.08859386205541088,-0.010514867289730796,-0.010514867289730796,-0.040931373291337905,-0.2269237286365948,-0.3143533103165857,BULL
BATAINDIA,2015-01-12,636.5387,0.028255941076324353,0.03445917742314811,-0.0742613135697797,-0.17699363762171874,-0.16928428703549364,0.04557507658214659,0.0728629696827547,0.0728629696827547,0.0728629696827547,0.0728629696827547,-0.02481357378585135,-0.02481357378585135,-0.06974312795121484,-0.2380951857286917,-0.3242613528446895,BULL
BATAINDIA,2015-01-19,654.5247,0.006032774622561902,-0.049937458433577976,-0.107197787952082,-0.30098344646122605,-0.16449310469108347,0.04338125054715273,0.04338125054715273,0.04338125054715273,0.04338125054715273,0.04338125054715273,-0.007323482215415277,-0.04798459095584935,-0.13656016342851546,-0.2990654134213728,-0.3428303011330207,BULL
BATAINDIA,2016-07-12,519.0833,0.013501879178158883,0.01608181191727803,-0.051360542710582255,-0.10839262214754364,-0.1596414294199024,0.03784248115861181,0.03784248115861181,0.09197656715213154,0.09197656715213154,0.09197656715213154,-0.01692753359624559,-0.01692753359624559,-0.07404861608917108,-0.15430297988781383,-0.2896325117760483,BULL
BATAINDIA,2016-07-29,552.3709,-0.0826922634773121,-0.10401326355171867,-0.10459855868583952,-0.19088623242100553,-0.19841124867367202,0.026170640053630706,0.026170640053630706,0.026170640053630706,0.026170640053630706,0.026170640053630706,-0.12984934579283597,-0.12984934579283597,-0.12984934579283597,-0.2143811341256392,-0.33244148089626013,BULL
BATAINDIA,2017-03-21,494.1781,0.017476290430514903,0.04626166153457626,0.06616824986781078,0.009812858967242839,0.3595602476111347,0.03700912687146613,0.07065408199999154,0.09813081559057353,0.1083176288062949,0.3681172840318097,-0.006822439116585638,-0.006822439116585638,-0.006822439116585638,-0.03467312695564606,-0.045420669187889944,BULL
BATAINDIA,2017-03-30,524.6138,-0.0033453180225148397,0.006426822931459405,0.017607428550297486,-0.06734725621018728,0.2565910389700005,0.005194106598034684,0.033542007472925954,0.04401809483471477,0.04401809483471477,0.32798603467922505,-0.032221035740958366,-0.032221035740958366,-0.032221035740958366,-0.10080100828457046,-0.10080100828457046,BULL
BATAINDIA,2017-04-11,526.877,0.013586852339350726,0.02480711816989561,-0.0031559548053909123,0.01905321355838282,0.2785350280995377,0.029978913484551468,0.03953351541251583,0.03953351541251583,0.03953351541251583,0.32228167105415506,-0.021038117055783297,-0.021038117055783297,-0.021038117055783297,-0.10466351729151202,-0.10466351729151202,BULL
BATAINDIA,2017-08-03,586.7781,0.006573183286833593,0.06026758667373577,0.0878275791138081,0.2882708131063514,0.13043465664447942,0.02637197945867447,0.0870354568447596,0.10873514195570695,0.3190778592452581,0.3190778592452581,-0.01639342027250157,-0.017660679565239343,-0.017660679565239343,-0.017660679565239343,-0.017660679565239343,BULL
BATAINDIA,2017-08-04,596.0255,0.02876991001223943,0.06533613075279499,0.08186512154261867,0.2678153870933376,0.111102628998256,0.01044770735480288,0.07344484422226917,0.09153299649092202,0.29861222380586067,0.29861222380586067,-0.032901780209068136,-0.032901780209068136,-0.032901780209068136,-0.032901780209068136,-0.032901780209068136,BULL
BATAINDIA,2017-10-10,713.0374,0.04496860893972743,0.010818366610222643,0.0501172869754097,-0.0031284473998139085,0.007103554455909207,0.03753884438600265,0.053180239914484104,0.08550547278445692,0.08550547278445692,0.08550547278445692,-0.009254493523060776,-0.015445893861948926,-0.015445893861948926,-0.08192136906142652,-0.1487227738685237,BULL
BATAINDIA,2017-10-13,728.3259,0.006571920619601654,0.03502854971929462,-0.0017225805096318773,-0.03789951723534755,0.011165880548803717,0.03107262833849513,0.05142615414335797,0.06271931287902836,0.06271931287902836,0.06271931287902836,-0.03611295437935136,-0.03611295437935136,-0.03611295437935136,-0.10119302361758659,-0.16659218078060947,BULL
BATAINDIA,2018-01-03,713.1767,-0.02300117207979456,-0.06066336715711544,-0.10119231320933508,0.0,0.11995834973296245,0.016420194322108426,0.016420194322108426,0.016420194322108426,0.016420194322108426,0.11930675805869716,-0.034925425914783835,-0.07656223205272969,-0.09474173791712484,-0.14888904811388262,-0.14888904811388262,BULL
BATAINDIA,2018-04-11,717.0802,-0.004277066916643365,0.012183295536538317,0.02209836500854443,0.07588621189094336,0.12042725485935882,0.03797552909702427,0.04646509553603631,0.05851869846636411,0.12099037178826029,0.45305197382384843,-0.010174315230011909,-0.010692667291608412,-0.011081605655824885,-0.04698316868880216,-0.04698316868880216,BULL
BATAINDIA,2018-04-20,730.4637,0.021184488702176485,-0.0025448218713675468,-0.04574080820169439,0.07586304425531347,0.20307429376709613,0.023665515480098424,0.03912459989456018,0.03912459989456018,0.10045167199958056,0.42642926677944426,-0.016795085094577566,-0.02920049278287212,-0.057701019229292314,-0.06444427012594879,-0.06444427012594879,BULL
BATAINDIA,2018-06-18,766.7103,0.024971230985158323,0.013212943663336705,0.025001098850504663,0.267700329576895,0.32927352091135337,0.027759246223769338,0.048427287333951394,0.048427287333951394,0.35899413376864775,0.35899413376864775,-0.011940103061090949,-0.011940103061090949,-0.011940103061090949,-0.011940103061090949,-0.011940103061090949,BULL
BATAINDIA,2018-06-19,783.5324,-0.008955468848512298,-0.01702137652508057,-0.013453687428879861,0.18833707451025627,0.30204558228861994,0.007057780890745517,0.025918009261646332,0.025918009261646332,0.329817120517288,0.329817120517288,-0.028883170625745656,-0.028883170625745656,-0.030855775715209775,-0.030855775715209775,-0.030855775715209775,BULL
BATAINDIA,2018-06-20,775.4467,-0.00719133887603108,0.001198406028422085,-0.002083057417098988,0.20879720037495814,0.3225469913019166,0.029424072602282088,0.03661541147831317,0.03661541147831317,0.34368332472109303,0.34368332472109303,-0.015341350991628403,-0.015341350991628403,-0.02075036233953919,-0.02075036233953919,-0.02075036233953919,BULL
BATAINDIA,2018-07-23,838.3641,0.012476440725455649,0.06817431710160299,0.19917563263980417,-0.019160052297086626,0.2783223899973769,0.03765177922098518,0.05993100133939422,0.15935164685606168,0.24284281733914892,0.3119639784194002,-0.022502037002777236,-0.022502037002777236,-0.022502037002777236,-0.07196169301619668,-0.07196169301619668,BULL
BATAINDIA,2018-08-10,916.9519,0.053114127360442735,0.11651494478608958,0.05672991135085711,0.017059673468150228,0.21286329195675374,0.053623314374505314,0.12939871764265928,0.1363243808099421,0.1363243808099421,0.2328768826369192,-0.01680502543263175,-0.01680502543263175,-0.01680502543263175,-0.15149965881525523,-0.15149965881525523,BULL
BATAINDIA,2018-08-14,940.4863,0.06707721313962785,0.07482246152867938,-0.009979624370923895,-0.003078301087426867,0.1823147237764123,0.07482246152867938,0.10788939721928958,0.10788939721928958,0.10788939721928958,0.20783450008788007,-0.021349486962223666,-0.021349486962223666,-0.021349486962223666,-0.17273223437704519,-0.17273223437704519,BULL
BATAINDIA,2018-08-23,1003.5715,0.007258376707588877,-0.0170763119518639,-0.10585344442324238,-0.09598927430681319,0.18109053515369858,0.03824670190414929,0.03824670190414929,0.03824670190414929,0.03824670190414929,0.19932979364200756,-0.017355415134845942,-0.054997177580272116,-0.13409647444153214,-0.22473485944947622,-0.22473485944947622,BULL
BATAINDIA,2018-11-01,940.1128,0.01008283261327794,-0.011721997615605257,0.05230223437017341,0.0965080998790784,0.36437680669809,0.030695890961169817,0.030695890961169817,0.062434741873528356,0.1699697100177765,0.47017315368964235,-0.02384150072204096,-0.02384150072204096,-0.06258387291397377,-0.06258387291397377,-0.06258387291397377,BEAR
BATAINDIA,2018-12-12,1014.825,0.018543197102948744,0.04615101125809867,0.06179538344049455,0.25914517281304644,0.32264291872983014,0.03796063360677953,0.04817569531692646,0.07661153400832656,0.24971241347030265,0.36193787106151304,-0.01150326410957557,-0.01150326410957557,-0.01150326410957557,-0.01150326410957557,-0.01150326410957557,TRANSITION
BATAINDIA,2019-02-14,1171.814,0.04642340849315673,0.020163182894213438,0.06738390222339032,0.09870491391978574,0.18007405612153451,0.02713672989057984,0.059892354930048484,0.1050805844613565,0.17947780108447237,0.17947780108447237,-0.01275159709646762,-0.01275159709646762,-0.01275159709646762,-0.01275159709646762,-0.01275159709646762,BULL
BATAINDIA,2019-02-22,1224.8129,-0.004460681300792832,0.04327118043906951,0.045787319842892055,0.00446051801054685,0.13107969388630722,0.014029734663963794,0.03545561938480566,0.057262623540297625,0.12844059692708995,0.14456452899867417,-0.03069023848458811,-0.03069023848458811,-0.03069023848458811,-0.03069023848458811,-0.041962980631572375,TRANSITION
BATAINDIA,2019-03-06,1260.2545,0.011004443943663811,0.00904079295094767,0.035644229002951465,0.052836470728729705,0.1333006944232296,0.01819275392390982,0.02752967753735463,0.05757900487560253,0.09670594312497992,0.15776202346430826,-0.01837787526249667,-0.01837787526249667,-0.018822468001502855,-0.03619991041492022,-0.06890544727275331,BULL
BATAINDIA,2019-03-15,1250.7754,0.010042570392733917,0.04334343320151643,0.06115134659667911,0.0430448983886316,0.1708129213286414,0.025535679707164034,0.0655939507604643,0.07406869370791906,0.10501741559675704,0.1853682923408951,-0.011386536703552021,-0.011386536703552021,-0.011386536703552021,-0.02889567543461444,-0.06184907378255127,BULL
BATAINDIA,2019-04-24,1368.9607,-0.06303511853919545,-0.0709826805108431,-0.08718489873376215,-0.12093977569991612,0.22685231212261966,0.009618902865509519,0.009618902865509519,0.009618902865509519,0.009618902865509519,0.2373062280020163,-0.02094347923939679,-0.09363168716238536,-0.11273318510896634,-0.1348899205068488,-0.14284164622110784,BULL
BATAINDIA,2019-06-10,1326.9351,-0.021606783933893883,-0.005172973418217653,-0.02178275335395071,0.09007064475120152,0.2046399254944723,0.020515848891177975,0.020515848891177975,0.033184290625818874,0.09958263972367615,0.2828937149978173,-0.008340121532695782,-0.03146001639417031,-0.03146001639417031,-0.11569442996873021,-0.11569442996873021,BULL
BATAINDIA,2019-09-23,1615.0892,0.009238622857486757,-0.011272132833282399,0.02466520115421496,-0.007437298200000328,-0.36056479109636796,0.02841291985606741,0.02841291985606741,0.04874925793572272,0.05400785294087794,0.10133347433689738,-0.019203273726305564,-0.03980126918067436,-0.03980126918067436,-0.0703349387761369,-0.3143719244732736,TRANSITION
BATAINDIA,2019-12-30,1643.7117,-0.020125122915411475,0.00996239182333491,0.04664431116478632,-0.2973081593323209,-0.24318467770230023,0.010961654650264916,0.011532496848443603,0.0653419939761942,0.08215558726022328,0.08215558726022328,-0.03713862960274604,-0.03713862960274604,-0.03713862960274604,-0.42907725241598027,-0.42907725241598027,BULL
BATAINDIA,2020-01-24,1736.6632,-0.00021621924158920076,-0.01577864953895493,-0.07078787642877446,-0.28444824534774504,-0.29233762769891136,0.00832164808927835,0.024235326688560016,0.024235326688560016,0.024235326688560016,0.024235326688560016,-0.029044606922055974,-0.036420706098914214,-0.052874788847946955,-0.459634775470569,-0.459634775470569,BULL
BATAINDIA,2020-01-27,1720.3815,0.01791893251584031,-0.018082733393726843,-0.0853129378570974,-0.2700669008589083,-0.29635897619219925,0.0167733726501942,0.03392869546667413,0.03392869546667413,0.03392869546667413,0.03392869546667413,-0.027301386349481132,-0.027301386349481132,-0.06466664515980898,-0.4545207560067345,-0.4545207560067345,BULL
BATAINDIA,2020-02-04,1757.4965,-0.026431119492983386,-0.037644285493598384,-0.13874952240303176,-0.3095365481524429,-0.32822051139219904,0.012094078138989202,0.012094078138989202,0.012094078138989202,0.012094078138989202,0.012094078138989202,-0.04309061212924183,-0.05862890765358562,-0.1790635713926031,-0.4660402453148555,-0.4660402453148555,BULL
BATAINDIA,2020-11-27,1453.7594,0.012822341853817198,0.04044176773680706,0.023895976184229683,-0.039891126413352816,0.0005829712949750019,0.028267194695353392,0.059577877879929866,0.06527662005143359,0.08920492620718402,0.08920492620718402,-0.012433487962313415,-0.012433487962313415,-0.053231366896062615,-0.06747822232482209,-0.1817121870372773,BULL
BATAINDIA,2020-12-14,1512.552,-0.05306072121817949,-0.015902659875495165,0.017365353389503353,-0.0628326166637576,0.016494044502271703,0.023869526469172675,0.023869526469172675,0.0468677440511137,0.0468677440511137,0.0468677440511137,-0.08443028735540985,-0.09003207823598781,-0.09003207823598781,-0.10736622608677251,-0.21351887406185044,BULL
BATAINDIA,2021-06-07,1482.3323,0.04547327208615777,0.05881029510049808,0.006986017912447747,0.13778118442133383,0.20398860633341115,0.05363419524758381,0.06747953883214985,0.07773628085956165,0.14908087747936138,0.4400117301633377,-0.014956902713379466,-0.014956902713379466,-0.014956902713379466,-0.015591915523934801,-0.015591915523934801,BULL
BATAINDIA,2021-06-10,1537.5001,0.006674210948018829,-0.0019594795473509207,-0.03805541215899755,0.066543540387412,0.1399808689443338,0.028686827402482767,0.03906549339411428,0.03906549339411428,0.11521547218110754,0.38834195848182373,-0.01885938088719475,-0.01885938088719475,-0.04540311899817109,-0.050913947908035856,-0.050913947908035856,BULL
BATAINDIA,2021-08-02,1589.7966,0.005401571496630523,0.027245120539319326,0.053778074503367315,0.1749568466808899,0.20484356300673948,0.028601960779133732,0.0417284827505608,0.05953579218876185,0.31343846124718094,0.3426723267618008,-0.027720149860680204,-0.035169467591011305,-0.05496533330112787,-0.05496533330112787,-0.05496533330112787,BULL
BATAINDIA,2021-09-15,1703.1311,-0.003380009912331565,-0.014766215002474069,0.17362028090497544,0.08460763824933969,0.002299353232408189,0.024323964256186697,0.024323964256186697,0.1684675360575589,0.2533244798359913,0.2533244798359913,-0.037899020222224834,-0.037899020222224834,-0.037899020222224834,-0.037899020222224834,-0.08352721643096064,BULL
BATAINDIA,2021-10-04,1751.9661,0.12221583511233461,0.12326591250823855,0.0963075141693666,0.008133262395887667,0.05397096439251877,0.08981703470175587,0.17422083680728742,0.19186096123663568,0.21838881471507907,0.21838881471507907,-0.01941789855408738,-0.01941789855408738,-0.01941789855408738,-0.04112482541756951,-0.10907334337119885,BULL
BATAINDIA,2021-10-07,1853.2213,0.07974131313945085,-0.0035388650022530593,0.10380114884282848,-0.07640598562082139,0.02973746308657261,0.08305117149257889,0.12674077294492567,0.12674077294492567,0.15181921338806104,0.15181921338806104,-0.02166659750780979,-0.02166659750780979,-0.02166659750780979,-0.09351527526690956,-0.15775126262578568,BULL
BATAINDIA,2021-10-08,1858.27,0.07602070743218158,0.010308674196968202,0.10918133532802005,-0.057002965123475025,0.024680105689700638,0.10704854515221143,0.12367955141072069,0.12367955141072069,0.14868985669466753,0.14868985669466753,-0.007820338271618267,-0.011755988096455334,-0.0201097795261184,-0.09597808714557089,-0.16003955291749855,BULL
BATAINDIA,2021-10-12,1947.6825,-0.00542644912607674,-0.047820884564090865,0.04496235911140549,-0.07148916725390293,-0.04862050154478454,0.07209465608485983,0.07209465608485983,0.07948354005337115,0.09595681020905612,0.09595681020905612,-0.007049608958338907,-0.0571234274580174,-0.06509372035739909,-0.13944141306398752,-0.19859972043698085,BULL
BATAINDIA,2021-11-15,2077.3425,-0.07343237814659848,-0.14086810432078495,-0.13164651471772235,-0.13652991743056345,-0.23494681305562287,0.027551258398650975,0.027551258398650975,0.027551258398650975,0.027551258398650975,0.027551258398650975,-0.07409105624132763,-0.1615372525233562,-0.1615372525233562,-0.19315428245462657,-0.2486201480978703,BULL
BATAINDIA,2022-01-12,1868.6975,0.03651061768959396,0.046711252088687406,-0.06100238267563364,-5.0409442940872306e-05,-0.09513947549028136,0.03842949434030927,0.04984214941155532,0.07158183708171062,0.07158183708171062,0.07158183708171062,-0.012776171638266788,-0.05458909213502993,-0.06425957117189912,-0.16472660770402917,-0.18825904139112934,BULL
BATAINDIA,2022-04-01,1908.3314,-0.0012361584575928078,-0.04863384839761064,-0.0695263935813245,-0.17482995877969632,-0.08638007004443773,0.008653842828347332,0.008653842828347332,0.008653842828347332,0.008653842828347332,0.011432343459841452,-0.09697115501007848,-0.09697115501007848,-0.09697115501007848,-0.20511798946451332,-0.20511798946451332,BULL
BATAINDIA,2022-08-16,1879.153,-0.03994421954997814,-0.009940914869624739,-0.02455515862731776,-0.11975517693343753,-0.21663355777842466,0.02713727940194337,0.02713727940194337,0.02713727940194337,0.02713727940194337,0.02713727940194337,-0.050298192856036754,-0.05331912835197559,-0.05331912835197559,-0.10919451476276808,-0.23669600080461783,BULL
BAYERCROP,2010-03-08,559.0166,-0.05193530925557504,-0.09530128443412957,-0.003471989919440775,0.08909574420509145,0.5373822530493726,0.020981130077353655,0.020981130077353655,0.020981130077353655,0.3475177660198283,0.8469267281150505,-0.061022517041533365,-0.12433494819295175,-0.12677280066459568,-0.12677280066459568,-0.12677280066459568,BULL
BAYERCROP,2010-03-09,547.4531,-0.0248945526109908,-0.08569720401619788,-0.02315924414347085,0.11255265519548616,0.5755126786203241,0.025950533479489057,0.025950533479489057,0.03281504844889929,0.3759805177831673,0.8859381744299194,-0.04156593505452777,-0.10583883806667631,-0.10832818372934584,-0.10832818372934584,-0.10832818372934584,BULL
BAYERCROP,2010-04-20,658.0505,-0.021463550289833547,-0.038973300681330814,0.0465673987026831,0.06313527609203244,0.28549617392586113,0.05572991738475994,0.05572991738475994,0.14472187164966815,0.14472187164966815,0.5689718342285279,-0.05485126141534738,-0.05485126141534738,-0.11986952369157086,-0.12696122865950263,-0.12696122865950263,BULL
BAYERCROP,2010-04-21,650.6581,0.01834312060358587,-0.009393873679586913,0.043414813402000214,0.057822687522064174,0.30105673010141576,0.06772450846304694,0.06772450846304694,0.15772753770374953,0.15772753770374953,0.5867975823247263,-0.04360523599106819,-0.10986999162847584,-0.10986999162847584,-0.11704226843560386,-0.11704226843560386,BULL
BAYERCROP,2010-08-04,751.8395,0.007360480528091305,0.15122216909327055,0.22680545515365977,0.1321371117106775,-0.14554941579951572,0.08541583675771217,0.1260641400192461,0.37324881174772007,0.37324881174772007,0.37324881174772007,-0.006756495236017915,-0.006756495236017915,-0.006756495236017915,-0.006756495236017915,-0.18187990920934588,BULL
BAYERCROP,2010-08-19,875.1981,-0.018025519022493285,0.07115886106242689,-0.05338962687418996,-0.0210908821671344,-0.30803860291744234,0.1796902895470181,0.1796902895470181,0.1796902895470181,0.1796902895470181,0.1796902895470181,-0.018497526445726935,-0.06181606198642333,-0.06181606198642333,-0.09667571261866303,-0.3653905327262479,BULL
