symbol,signal_date,breakout_level,atr_14,entry_date,entry_price,regime
KEI,2014-04-23,20.1192,1.395814285714286,2014-04-24,21.1781,BULL
KEI,2014-05-21,22.8146,1.7465071428571426,2014-05-22,27.339,BULL
KEI,2014-05-22,26.7614,1.8874714285714285,2014-05-23,26.8576,BULL
KEI,2014-07-01,30.3231,2.0731071428571424,2014-07-02,30.6119,BULL
KEI,2014-07-21,32.6335,2.4203499999999996,2014-07-22,32.826,BULL
KEI,2014-09-11,34.2218,2.098785714285714,2014-09-12,36.4998,BULL
KEI,2014-11-07,35.5316,2.019314285714286,2014-11-10,44.7776,BULL
KEI,2014-11-10,41.147,2.3892928571428578,2014-11-11,43.3253,BULL
KEI,2014-11-14,46.133,2.6797428571428576,2014-11-17,46.6171,BULL
KEI,2015-01-02,48.3114,2.659,2015-01-05,50.3445,BULL
KEI,2015-01-08,52.8617,2.935614285714286,2015-01-09,52.2808,BULL
KEI,2015-01-19,54.8949,3.039342857142858,2015-01-20,55.0885,BULL
KEI,2015-02-02,57.3637,2.8906500000000017,2015-02-03,57.5573,BULL
KEI,2015-03-03,59.3,2.914842857142857,2015-03-04,63.8504,BULL
KEI,2015-04-08,75.4199,4.035185714285716,2015-04-09,76.9206,BULL
KEI,2015-06-30,67.5778,3.066992857142857,2015-07-01,70.7244,BULL
KEI,2015-07-01,68.6428,3.357442857142857,2015-07-02,69.0301,BULL
KEI,2015-07-07,75.6136,4.00057857142857,2015-07-08,76.3397,BULL
KEI,2015-07-13,78.9053,5.0724714285714265,2015-07-14,85.7793,BULL
KEI,2015-07-22,88.6838,5.445907142857143,2015-07-23,90.0392,BULL
KEI,2015-07-24,91.6851,5.698321428571427,2015-07-27,96.1871,BULL
KEI,2015-07-28,101.5604,6.026807142857143,2015-07-29,102.3833,BULL
KEI,2015-08-07,110.3707,5.6637571428571425,2015-08-10,111.1452,BULL
KEI,2015-10-05,100.9619,4.510257142857143,2015-10-06,102.6632,BEAR
KEI,2015-10-09,106.9408,4.746364285714287,2015-10-12,106.552,TRANSITION
KEI,2015-12-30,112.6281,4.364414285714285,2015-12-31,116.9058,BEAR
KEI,2016-04-12,100.1355,3.3436285714285714,2016-04-13,100.0383,BEAR
KEI,2016-05-05,103.4896,3.5103071428571417,2016-05-06,106.7464,BEAR
KEI,2016-05-06,106.4061,3.607521428571428,2016-05-09,107.4755,BEAR
KEI,2016-05-17,109.5657,3.892235714285715,2016-05-18,115.3017,BULL
KEI,2016-05-18,114.3295,4.0936142857142865,2016-05-19,111.024,BULL
KEI,2016-06-30,106.5034,3.6977928571428578,2016-07-01,111.7532,BULL
KEI,2016-07-01,109.3713,3.888757142857144,2016-07-04,117.3433,BULL
KEI,2016-07-04,113.6489,4.263742857142858,2016-07-05,120.6001,BULL
KEI,2016-07-05,119.3849,4.295000000000001,2016-07-07,119.8223,BULL
KEI,2016-07-08,122.0584,4.4894428571428575,2016-07-11,123.5167,BULL
KEI,2016-10-17,119.1129,4.972328571428572,2016-10-18,118.0389,BULL
KEI,2016-11-07,120.138,4.187778571428573,2016-11-08,129.3644,BULL
KEI,2016-11-08,124.4827,4.902592857142858,2016-11-09,127.2165,BULL
KEI,2017-01-06,124.4827,4.735221428571428,2017-01-09,130.9265,BEAR
KEI,2017-01-10,135.4177,5.296614285714284,2017-01-11,138.2002,TRANSITION
KEI,2017-02-03,140.5923,6.0358571428571395,2017-02-06,163.1944,BULL
KEI,2017-02-14,167.9296,7.974585714285715,2017-02-15,169.5894,BULL
KEI,2017-04-03,181.5984,5.728999999999999,2017-04-05,190.3854,BULL
KEI,2017-04-19,199.4653,7.462000000000005,2017-04-20,205.4209,BULL
KEI,2017-04-20,203.4683,7.608450000000005,2017-04-21,206.8854,BULL
KEI,2017-05-09,214.2079,7.081921428571429,2017-05-10,229.5364,BULL
KEI,2017-05-10,222.9462,6.799485714285717,2017-05-11,216.3071,BULL
KEI,2017-06-19,216.6976,6.625128571428574,2017-06-20,219.9683,BULL
KEI,2017-06-22,223.8737,6.489142857142858,2017-06-23,223.0438,BULL
KEI,2017-08-30,242.3106,9.026264285714282,2017-08-31,250.4839,BULL
KEI,2017-09-08,262.3278,10.19387142857143,2017-09-11,319.247,BULL
KEI,2017-09-11,272.7524,13.483457142857144,2017-09-12,305.788,BULL
KEI,2017-09-19,338.9705,21.467950000000005,2017-09-20,332.7549,BULL
KEI,2017-11-27,339.1174,13.382050000000005,2017-11-28,384.9758,BULL
KEI,2017-11-28,362.1689,15.185907142857145,2017-11-29,379.8369,BULL
KEI,2018-01-12,377.6835,13.03249999999999,2018-01-15,401.7628,BULL
KEI,2018-04-02,377.8303,11.28108571428571,2018-04-03,413.2152,BULL
KEI,2018-04-03,397.8965,12.759828571428569,2018-04-04,402.2522,BULL
KEI,2018-04-10,424.276,15.38521428571428,2018-04-11,444.2932,BULL
KEI,2018-04-11,429.7086,16.371042857142857,2018-04-12,431.2257,BULL
KEI,2018-05-22,442.9229,15.804707142857145,2018-05-23,471.9452,BULL
KEI,2018-05-23,450.2641,17.381328571428575,2018-05-24,469.2045,BULL
KEI,2018-07-24,416.8858,14.476257142857138,2018-07-25,426.1848,BULL
KEI,2018-07-26,431.4705,14.780385714285709,2018-07-27,440.9162,BULL
KEI,2019-05-24,469.321,21.264621428571427,2019-05-27,479.673,BULL
KEI,2019-05-29,504.1546,21.681635714285715,2019-05-30,507.4417,BULL
KEI,2019-09-20,476.1208,15.636949999999997,2019-09-23,519.3553,TRANSITION
KEI,2019-09-23,496.7789,18.062328571428566,2019-09-24,522.7983,TRANSITION
KEI,2019-09-27,536.0294,20.939199999999992,2019-09-30,534.5538,BULL
KEI,2019-10-29,544.9812,13.318871428571422,2019-10-30,584.2809,BULL
KEI,2019-10-30,568.2954,15.423328571428565,2019-10-31,580.8378,BULL
KEI,2020-01-08,477.1045,16.73730714285715,2020-01-09,498.1561,BULL
KEI,2020-01-27,542.0301,23.777957142857137,2020-01-28,565.5901,BULL
KEI,2020-12-15,442.9349,14.939864285714293,2020-12-16,455.1452,BULL
KEI,2020-12-16,444.9123,14.79155714285715,2020-12-17,480.7524,BULL
KEI,2020-12-17,461.1763,15.285907142857146,2020-12-18,476.7482,BULL
KEI,2021-03-17,520.8838,15.749428571428572,2021-03-18,506.3404,BULL
KEI,2021-05-18,533.541,18.79090714285715,2021-05-19,602.7342,BULL
KEI,2021-06-02,640.8053,33.121635714285716,2021-06-03,659.4685,BULL
KEI,2021-09-08,788.0266,29.21450714285717,2021-09-09,788.0266,BULL
KEI,2021-09-23,887.6964,38.20932857142861,2021-09-24,972.0782,BULL
KEI,2021-09-24,905.0692,42.90350714285717,2021-09-27,958.9246,BULL
KEI,2021-12-03,1166.4542,69.01579999999998,2021-12-06,1214.8992,BULL
KEI,2022-03-31,1224.8319,55.79757142857145,2022-04-01,1241.7466,BULL
KEI,2022-06-01,1267.6163,63.96002857142855,2022-06-02,1296.2721,BEAR
KEI,2022-08-04,1317.4653,44.42981428571428,2022-08-05,1393.1343,BULL
KEI,2022-08-05,1392.985,46.718292857142856,2022-08-08,1349.1556,BULL
KEI,2022-09-07,1501.2398,52.730871428571426,2022-09-08,1529.1991,BULL
KEI,2022-09-12,1558.1532,54.67464999999998,2022-09-13,1534.8705,BULL
KEI,2022-10-19,1498.4538,43.1149642857143,2022-10-20,1488.902,BULL
KEI,2022-10-25,1562.1333,49.98044285714286,2022-10-27,1633.0261,BULL
KEI,2023-01-30,1577.0581,46.61169999999999,2023-01-31,1607.5543,BULL
KEI,2023-02-01,1645.2146,49.006764285714276,2023-02-02,1660.3384,BULL
KEI,2023-04-05,1738.3866,48.51475,2023-04-06,1757.1759,TRANSITION
KEI,2023-04-26,1794.2063,55.17543571428572,2023-04-27,1892.2397,BULL
KEI,2023-05-09,2002.5336,68.36139285714289,2023-05-10,1972.8296,BULL
KEI,2023-06-14,2176.4221,63.89363571428563,2023-06-15,2305.1064,BULL
KEI,2023-06-15,2225.9619,75.1394642857142,2023-06-16,2235.6804,BULL
KEI,2023-07-19,2466.7344,81.7930214285714,2023-07-20,2562.4756,BULL
KEI,2023-08-30,2630.0075,72.6404214285714,2023-08-31,2698.7852,BULL
KEI,2023-11-17,2666.3898,95.8013142857143,2023-11-20,2765.8687,BULL
KEI,2023-11-21,2810.9233,101.66810714285712,2023-11-22,2838.7332,BULL
KEI,2023-12-07,2954.9583,117.77682142857137,2023-12-08,2957.0515,BULL
KEI,2023-12-28,3188.7031,106.96529285714284,2023-12-29,3238.9907,BULL
KEI,2024-01-04,3297.3526,114.08160714285717,2024-01-05,3369.3699,BULL
KEI,2024-04-08,3659.6182,150.1471571428572,2024-04-09,3692.5481,BULL
KEI,2024-04-12,3821.8732,152.10870714285718,2024-04-15,3996.6514,BULL
KEI,2024-05-16,4129.1697,156.8984714285714,2024-05-17,4159.9541,BULL
KEI,2024-06-10,4290.7756,219.9537285714287,2024-06-11,4493.7441,BULL
KEI,2024-06-13,4673.3127,239.259092857143,2024-06-14,4789.5156,BULL
KEI,2024-08-20,4375.6957,152.44020714285708,2024-08-21,4664.1318,BULL
KEI,2024-10-15,4610.0971,143.5626500000001,2024-10-16,4375.4956,BULL
KEI,2024-12-10,4522.3337,142.17271428571425,2024-12-11,4621.124,BULL
KEI,2024-12-11,4580.2608,150.8293214285714,2024-12-12,4533.9092,BULL
KEI,2025-09-04,4074.1761,101.3657142857143,2025-09-05,4032.9248,BULL
KEI,2025-09-16,4141.9957,95.89359285714295,2025-09-17,4137.3018,BULL
KEI,2025-10-15,4371.7238,106.68797142857134,2025-10-16,4167.6655,BULL
KEI,2025-12-22,4291.3188,114.67844285714295,2025-12-23,4404.2852,BULL
KEI,2026-02-20,4647.0,146.79281428571434,2026-02-23,4765.7002,BULL
KEI,2026-02-27,5061.0,129.24996428571447,2026-03-02,5206.0,TRANSITION
KEI,2026-03-02,5110.0,150.62140714285735,2026-03-04,4979.0,TRANSITION
KEI,2026-05-04,5050.0,162.4214214285715,2026-05-05,5018.2002,BEAR
KERNEX,2025-06-05,1217.3,66.2642857142857,2025-06-06,1231.4,BULL
KERNEX,2025-06-10,1292.9,73.24285714285712,2025-06-11,1273.5,BULL
KERNEX,2025-10-13,1199.0,56.6,2025-10-14,1348.8,BULL
KERNEX,2025-10-14,1239.0,62.28571428571428,2025-10-15,1345.0,BULL
KERNEX,2026-01-05,1323.4,73.96428571428574,2026-01-06,1319.9,BULL
KERNEX,2026-05-07,1399.0,56.125,2026-05-08,1583.8,BEAR
KERNEX,2026-05-08,1530.0,60.94642857142857,2026-05-11,1505.6,BEAR
KERNEX,2026-06-01,1747.0,84.52142857142857,2026-06-02,1804.7,BEAR
KERNEX,2026-07-01,2194.0,91.9285785714286,2026-07-02,2389.1001,BEAR
KERNEX,2026-07-02,2328.8999,96.06428571428576,2026-07-03,2378.8,BEAR
KFINTECH,2023-08-25,392.4733,13.50364285714286,2023-08-28,418.1542,BULL
KFINTECH,2023-11-09,483.443,19.680464285714283,2023-11-10,504.7779,BULL
KFINTECH,2024-01-29,548.4354,12.533542857142843,2024-01-30,592.2905,BULL
KFINTECH,2024-01-30,562.0166,15.2744857142857,2024-01-31,613.0822,BULL
KFINTECH,2024-01-31,596.5377,17.2040857142857,2024-02-01,620.3419,BULL
KFINTECH,2024-02-23,692.3966,33.01478571428572,2024-02-26,714.571,BULL
KFINTECH,2024-02-26,702.2738,32.238714285714295,2024-02-27,709.6324,BULL
KFINTECH,2024-04-26,657.5792,22.174457142857143,2024-04-29,697.0389,BULL
KFINTECH,2024-04-30,702.2739,25.15528571428572,2024-05-02,805.9358,BULL
KFINTECH,2024-05-02,756.2532,29.31079285714287,2024-05-03,776.6003,BULL
KFINTECH,2024-07-31,833.5922,37.25847142857143,2024-08-01,873.9902,BULL
KFINTECH,2024-08-08,886.9788,43.022564285714296,2024-08-09,1062.1521,BULL
KFINTECH,2024-08-09,903.7702,53.31609285714287,2024-08-12,1008.5186,BULL
KFINTECH,2024-08-27,1050.2994,66.84677142857143,2024-08-28,1066.1122,BULL
KFINTECH,2024-10-01,1114.538,54.4390857142857,2024-10-03,1075.2013,BULL
KFINTECH,2024-11-22,1052.9503,34.710464285714274,2024-11-25,1096.3099,BULL
KFINTECH,2024-11-25,1077.2874,36.88872857142855,2024-11-26,1149.3052,BULL
KFINTECH,2024-11-26,1106.3427,39.58496428571427,2024-11-27,1138.1797,BULL
KFINTECH,2024-12-03,1188.9398,47.89715714285716,2024-12-04,1205.6281,BULL
KFINTECH,2024-12-05,1234.8822,50.52952142857145,2024-12-06,1262.9443,BULL
KFINTECH,2024-12-18,1304.9629,52.45241428571429,2024-12-19,1419.5459,BULL
KFINTECH,2024-12-19,1333.9688,59.02980000000001,2024-12-20,1434.8931,BULL
KFINTECH,2024-12-26,1514.5596,73.08215000000004,2024-12-27,1501.3978,BULL
KFINTECH,2025-03-20,972.6876,47.60272142857142,2025-03-21,1093.1809,BEAR
KFINTECH,2025-04-22,1206.9195,72.03909999999998,2025-04-23,1278.0432,BULL
KFINTECH,2025-06-23,1281.4206,55.91844999999999,2025-06-24,1329.6974,BULL
KFINTECH,2025-09-18,1128.0,25.45714285714285,2025-09-19,1149.9,BULL
KFINTECH,2025-09-19,1148.0,22.714285714285698,2025-09-22,1093.9,BULL
KIMS,2021-08-17,265.6,16.651428571428575,2021-08-18,273.98,BULL
KIMS,2021-11-11,238.6,11.028571428571421,2021-11-12,240.21,BULL
KIMS,2021-11-17,245.29,10.990714285714281,2021-11-18,251.55,BULL
KIMS,2021-11-18,247.0,10.339999999999998,2021-11-22,237.02,BULL
KIMS,2021-12-03,263.44,13.776428571428566,2021-12-06,265.31,BULL
KIMS,2022-01-03,298.99,12.189999999999989,2022-01-04,296.93,BULL
KIMS,2022-03-30,278.16,9.009285714285713,2022-03-31,276.64,BULL
KIMS,2022-09-30,292.4,13.553571428571429,2022-10-03,301.26,BULL
KIMS,2022-11-14,307.35,9.722857142857139,2022-11-15,322.06,BULL
KIMS,2022-11-15,317.8,10.357142857142858,2022-11-16,319.19,BULL
KIMS,2023-04-25,303.6,7.133571428571429,2023-04-26,296.89,BULL
KIMS,2023-05-22,313.0,8.632857142857135,2023-05-23,322.23,BULL
KIMS,2023-06-19,337.98,10.722857142857148,2023-06-20,344.19,BULL
KIMS,2023-07-11,365.0,12.397142857142853,2023-07-12,376.16,BULL
KIMS,2023-07-14,380.95,12.074285714285708,2023-07-17,386.01,BULL
KIMS,2023-07-25,388.96,14.709285714285715,2023-07-26,388.53,BULL
KIMS,2023-11-20,380.96,9.819285714285721,2023-11-21,387.11,BULL
KIMS,2023-12-05,397.8,9.167857142857144,2023-12-06,396.39,BULL
KIMS,2024-01-31,423.0,9.510714285714284,2024-02-01,432.25,BULL
KIMS,2024-02-15,439.88,14.625,2024-02-16,448.54,BULL
KIMS,2024-02-28,457.65,12.647857142857134,2024-02-29,451.44,BULL
KIMS,2024-06-14,403.89,12.676428571428573,2024-06-18,408.02,BULL
KIMS,2024-06-25,424.0,12.888571428571433,2024-06-26,425.69,BULL
KIMS,2024-08-19,467.2,12.909285714285712,2024-08-20,474.64,BULL
KIMS,2024-09-04,522.4,16.207857142857147,2024-09-05,535.86,BULL
KIMS,2024-09-12,541.0,17.56428571428571,2024-09-13,552.35,BULL
KIMS,2025-01-08,654.3,18.342857142857138,2025-01-09,653.75,TRANSITION
KIMS,2025-02-05,643.55,24.52857142857143,2025-02-06,654.1,TRANSITION
KIMS,2025-03-21,601.4,26.071428571428555,2025-03-24,642.25,BEAR
KIMS,2025-03-24,618.0,25.15714285714284,2025-03-25,638.2,TRANSITION
KIMS,2025-04-22,665.95,30.62142857142859,2025-04-23,691.3,BULL
KIMS,2025-07-16,721.7,19.839285714285715,2025-07-17,741.65,BULL
KIMS,2025-07-18,747.5,20.75714285714286,2025-07-21,747.1,BULL
KIMS,2025-07-24,772.1,21.46785714285715,2025-07-25,761.95,BULL
KIMS,2026-05-06,689.85,18.97499999999999,2026-05-07,706.85,BEAR
KIMS,2026-05-11,721.2,20.57857142857144,2026-05-12,758.75,BEAR
KIRLOSBROS,2024-04-25,1314.3224,63.52144285714288,2024-04-26,1291.1656,BULL
KIRLOSBROS,2024-05-03,1366.4998,64.30585714285716,2024-05-06,1333.4542,BULL
KIRLOSBROS,2024-05-10,1421.2114,73.51677857142856,2024-05-13,1416.0436,BULL
KIRLOSBROS,2024-05-14,1448.0456,81.26530000000002,2024-05-15,1679.2161,BULL
KIRLOSBROS,2024-05-15,1555.3818,94.77107857142859,2024-05-16,1851.451,BULL
KIRLOSBROS,2024-05-16,1772.0918,106.31753571428571,2024-05-17,1837.8849,BULL
KIRLOSBROS,2024-07-02,2281.3923,132.68300714285715,2024-07-03,2368.5037,BULL
KIRLOSBROS,2024-07-05,2434.9427,131.1709142857143,2024-07-08,2568.1689,BULL
KIRLOSBROS,2024-09-30,1765.9213,65.45684285714285,2024-10-01,1816.9956,BULL
KIRLOSBROS,2024-10-18,1818.7396,89.19654285714286,2024-10-21,1831.2466,BULL
KIRLOSBROS,2024-10-31,1893.4823,105.4619785714286,2024-11-01,1992.9897,BULL
KIRLOSBROS,2024-11-05,2009.0844,117.86571428571429,2024-11-06,2110.1365,BULL
KIRLOSBROS,2024-11-06,2108.7413,120.15070714285717,2024-11-07,2100.0212,BULL
KIRLOSBROS,2025-06-23,1903.2487,60.11452857142857,2025-06-24,1851.0284,BULL
KIRLOSBROS,2025-06-25,1933.3451,88.59507142857144,2025-06-26,2128.4734,BULL
KIRLOSBROS,2025-06-27,2220.3571,115.95801428571433,2025-06-30,2349.3132,BULL
KIRLOSBROS,2025-08-25,2005.0,59.40000000000004,2025-08-26,2018.7,BULL
KIRLOSENG,2005-01-04,58.8127,2.0781571428571435,2005-01-05,62.9804,
KIRLOSENG,2005-01-05,62.0075,2.3048000000000006,2005-01-06,61.3395,
KIRLOSENG,2005-04-25,63.6049,2.3603142857142863,2005-04-26,67.1627,
KIRLOSENG,2005-05-12,72.3179,4.065549999999999,2005-05-13,78.8599,
KIRLOSENG,2005-05-13,74.0387,4.059842857142857,2005-05-16,81.757,
KIRLOSENG,2005-05-16,79.3609,4.028721428571428,2005-05-17,80.4064,
KIRLOSENG,2005-05-24,86.3313,4.198321428571431,2005-05-25,91.1888,
KIRLOSENG,2005-08-09,99.6186,3.558321428571429,2005-08-10,102.6681,
KIRLOSENG,2005-08-17,107.424,4.69722857142857,2005-08-18,106.0444,
KIRLOSENG,2005-11-14,103.9751,3.6433714285714283,2005-11-16,104.8464,
KIRLOSENG,2005-11-18,108.0412,3.9286357142857145,2005-11-21,109.5659,
KIRLOSENG,2005-11-28,113.995,5.5545285714285715,2005-11-29,129.4606,
KIRLOSENG,2006-01-06,143.3651,6.516585714285719,2006-01-09,156.834,
KIRLOSENG,2006-01-09,149.5731,7.0793071428571475,2006-01-10,157.0518,
KIRLOSENG,2006-03-01,147.3949,6.23652142857143,2006-03-02,149.5731,
KIRLOSENG,2006-03-07,151.7514,6.656621428571431,2006-03-08,154.329,
KIRLOSENG,2006-03-20,165.4743,7.935064285714288,2006-03-21,178.2171,
KIRLOSENG,2006-03-28,186.6034,9.159021428571432,2006-03-29,193.1018,
KIRLOSENG,2006-04-07,217.8249,12.405635714285717,2006-04-10,221.528,
KIRLOSENG,2006-09-13,163.2961,7.170085714285717,2006-09-14,162.7878,
KIRLOSENG,2006-10-06,169.8308,7.442342857142854,2006-10-09,179.4877,
KIRLOSENG,2006-10-10,181.4845,7.854664285714283,2006-10-11,178.5801,
KIRLOSENG,2006-10-18,196.7685,9.623192857142856,2006-10-19,193.3922,
KIRLOSENG,2006-11-13,209.112,8.41737142857143,2006-11-14,208.5311,
KIRLOSENG,2007-05-10,191.7585,7.4449357142857195,2007-05-11,191.6133,
KIRLOSENG,2007-06-25,205.8446,6.18987142857143,2007-06-26,209.1482,
KIRLOSENG,2007-06-28,217.0989,7.279007142857141,2007-06-29,229.6237,
KIRLOSENG,2007-06-29,219.2772,8.202164285714286,2007-07-02,235.9044,
KIRLOSENG,2007-07-02,232.2013,8.202171428571427,2007-07-03,231.5842,
KIRLOSENG,2007-07-12,239.6074,10.935349999999998,2007-07-13,253.2215,
KIRLOSENG,2007-07-13,251.6605,13.274364285714283,2007-07-16,252.4228,
KIRLOSENG,2007-09-28,250.4987,9.911042857142856,2007-10-01,257.1423,BULL
KIRLOSENG,2007-10-03,263.423,10.69676428571429,2007-10-04,261.2084,BULL
KIRLOSENG,2009-07-23,70.067,5.468957142857142,2009-07-24,74.3146,BULL
KIRLOSENG,2009-07-27,74.3146,3.093635714285714,2009-07-28,79.1431,BULL
KIRLOSENG,2009-09-07,84.0804,3.8611999999999975,2009-09-08,85.7141,BULL
KIRLOSENG,2009-10-20,92.2126,3.915642857142857,2009-10-21,92.2126,BULL
KIRLOSENG,2009-10-23,94.3908,4.7273000000000005,2009-10-26,99.3282,BULL
KIRLOSENG,2009-11-12,99.1103,6.132807142857142,2009-11-13,104.0114,BULL
KIRLOSENG,2009-12-17,110.4009,4.219064285714284,2009-12-18,119.0776,BULL
KIRLOSENG,2010-01-14,124.5958,5.022928571428571,2010-01-15,123.4341,BULL
KIRLOSENG,2010-03-19,119.0776,4.42392857142857,2010-03-22,122.708,BULL
KIRLOSENG,2010-06-24,126.5563,36.547914285714285,2010-06-25,326.5558,BULL
KIRLOSENG,2012-07-06,119.3827,2.478421428571433,2012-07-09,115.5606,BULL
KIRLOSENG,2012-09-14,122.3312,2.0855714285714293,2012-09-17,121.2156,BULL
KIRLOSENG,2012-10-25,142.1811,6.613914285714283,2012-10-29,146.2204,BULL
KIRLOSENG,2012-11-02,149.7595,6.471014285714283,2012-11-05,150.7597,BULL
KIRLOSENG,2013-01-21,164.6085,5.3251857142857135,2013-01-22,163.1082,BULL
KIRLOSENG,2014-03-21,143.947,5.861271428571432,2014-03-24,157.1553,BULL
KIRLOSENG,2014-03-24,145.5289,6.660664285714288,2014-03-25,154.4267,BULL
KIRLOSENG,2014-05-09,162.059,4.934757142857143,2014-05-12,174.6742,BULL
KIRLOSENG,2014-05-12,168.4655,5.191800000000001,2014-05-13,174.3578,BULL
KIRLOSENG,2014-05-19,177.6401,6.4939928571428585,2014-05-20,182.702,BULL
KIRLOSENG,2014-07-02,205.5595,8.307464285714284,2014-07-03,204.2545,BULL
KIRLOSENG,2014-07-04,213.3896,9.228314285714282,2014-07-07,220.31,BULL
KIRLOSENG,2014-07-07,220.1914,9.462764285714284,2014-07-08,210.8586,BULL
KIRLOSENG,2014-09-11,211.2355,9.219964285714287,2014-09-12,208.454,BULL
KIRLOSENG,2014-11-17,212.7674,4.886399999999999,2014-11-18,220.0639,BULL
KIRLOSENG,2014-11-24,225.2642,7.089164285714282,2014-11-25,219.5802,BULL
KIRLOSENG,2014-12-01,233.5685,9.027021428571425,2014-12-02,230.0613,BULL
KIRLOSENG,2015-02-04,223.3292,9.680664285714283,2015-02-05,239.3734,BULL
KIRLOSENG,2015-04-17,227.3201,9.476242857142854,2015-04-20,223.8129,BULL
KIRLOSENG,2015-07-31,247.8574,10.69044285714286,2015-08-03,270.9197,BULL
KIRLOSENG,2015-09-15,240.8813,7.717714285714288,2015-09-16,246.4211,BEAR
KIRLOSENG,2015-09-18,252.7406,9.227242857142855,2015-09-21,278.5113,BEAR
KIRLOSENG,2016-08-05,239.5386,7.9934357142857175,2016-08-08,241.052,BULL
KIRLOSENG,2016-09-21,266.1073,11.209428571428571,2016-09-22,295.913,BULL
KIRLOSENG,2016-09-22,277.4579,11.927099999999998,2016-09-23,290.8683,BULL
KIRLOSENG,2017-02-09,297.2162,8.837207142857144,2017-02-10,292.0454,BULL
KIRLOSENG,2017-03-01,298.3513,7.191678571428582,2017-03-02,303.396,BULL
KIRLOSENG,2017-03-03,307.726,6.855371428571431,2017-03-06,333.0335,BULL
KIRLOSENG,2017-03-06,318.6142,7.23971428571429,2017-03-07,328.4092,BULL
KIRLOSENG,2017-06-21,328.7455,7.9484,2017-06-22,344.6783,BULL
KIRLOSENG,2017-07-27,340.5165,6.065800000000012,2017-07-28,340.5714,BULL
KIRLOSENG,2017-07-31,343.083,5.985257142857161,2017-08-01,343.2959,BULL
KIRLOSENG,2017-12-26,336.7398,15.876071428571436,2017-12-27,330.4819,BULL
KIRLOSENG,2021-02-05,128.9989,6.1394714285714285,2021-02-08,135.3142,BULL
KIRLOSENG,2021-02-15,141.3509,7.084778571428572,2021-02-16,156.5819,BULL
KIRLOSENG,2021-03-03,160.6682,8.733278571428574,2021-03-04,159.6466,BULL
KIRLOSENG,2021-05-10,184.5315,8.751521428571424,2021-05-11,190.4796,BULL
KIRLOSENG,2021-05-26,206.0758,11.203714285714288,2021-05-27,214.9276,BULL
KIRLOSENG,2021-06-04,231.32,12.357864285714289,2021-06-07,241.7175,BULL
KIRLOSENG,2021-07-15,241.858,8.42032142857143,2021-07-16,245.8859,BULL
KIRLOSENG,2022-08-24,184.5062,8.59063571428572,2022-08-25,210.8226,BULL
KIRLOSENG,2022-08-25,193.8772,9.873857142857146,2022-08-26,213.9786,BULL
KIRLOSENG,2022-08-26,212.1821,10.116628571428572,2022-08-29,213.2989,BULL
KIRLOSENG,2022-09-08,237.139,12.762828571428567,2022-09-09,255.4439,BULL
KIRLOSENG,2022-10-12,265.1063,15.152421428571428,2022-10-13,275.7882,BULL
KIRLOSENG,2022-11-16,299.9197,16.033307142857147,2022-11-17,333.9562,BULL
KIRLOSENG,2022-11-17,317.4477,17.649471428571434,2022-11-18,346.5318,BULL
KIRLOSENG,2022-11-18,337.6463,19.41476428571429,2022-11-21,320.5552,BULL
KIRLOSENG,2023-03-08,328.7123,15.476907142857149,2023-03-09,382.0083,TRANSITION
KIRLOSENG,2023-03-09,381.7636,17.008357142857154,2023-03-10,367.5227,BULL
KIRLOSENG,2023-07-18,409.5114,16.488535714285714,2023-07-19,412.937,BULL
KIRLOSENG,2023-07-28,425.7098,17.0583,2023-07-31,441.2231,BULL
KIRLOSENG,2023-07-31,439.8038,17.173657142857138,2023-08-01,438.14,BULL
KIRLOSENG,2023-08-11,457.0789,20.17844285714286,2023-08-14,491.1451,BULL
KIRLOSENG,2023-08-14,485.191,21.762957142857143,2023-08-16,484.256,BULL
KIRLOSENG,2023-09-11,524.5574,20.628692857142855,2023-09-12,490.0134,BULL
KIRLOSENG,2023-11-30,560.9713,18.119121428571418,2023-12-01,574.4051,BULL
KIRLOSENG,2023-12-22,646.9376,19.80272142857143,2023-12-26,658.8953,BULL
KIRLOSENG,2024-02-08,758.7875,26.175164285714295,2024-02-09,833.1407,BULL
KIRLOSENG,2024-02-09,815.4751,28.031014285714296,2024-02-12,824.0865,BULL
KIRLOSENG,2024-02-19,883.7758,48.70187857142859,2024-02-20,882.1519,BULL
KIRLOSENG,2024-04-22,917.8223,37.305042857142844,2024-04-23,929.5665,BULL
KIRLOSENG,2024-04-26,955.3247,36.734042857142846,2024-04-29,995.2944,BULL
KIRLOSENG,2024-05-16,1185.2736,61.47011428571428,2024-05-17,1272.911,BULL
KIRLOSENG,2024-08-20,1285.0426,62.82369285714284,2024-08-21,1355.6584,BULL
KIRLOSENG,2024-08-21,1349.0276,63.62790714285715,2024-08-22,1313.7441,BULL
KIRLOSENG,2025-10-28,945.0858,25.25909999999999,2025-10-29,1016.3104,BULL
KIRLOSENG,2025-10-29,1013.1161,26.966807142857142,2025-10-30,1014.813,BULL
KIRLOSENG,2025-11-12,1038.0222,44.86385,2025-11-13,1082.993,BULL
KIRLOSENG,2025-12-17,1261.4786,59.37399285714285,2025-12-18,1283.1406,BULL
KIRLOSENG,2025-12-22,1301.0092,67.98739285714284,2025-12-23,1296.0179,BULL
KIRLOSENG,2026-02-10,1246.8046,53.92161428571426,2026-02-11,1322.2717,BULL
