symbol,strategy,event,signal_date,regime,ret_5d,ret_10d,ret_20d,ret_60d,MAE,MFE
542865,W,BREAKOUT,2025-06-12,Bull,0.05390428211586903,-0.04634760705289681,-0.09471032745591952,-0.2760705289672545,,
542865,D2,BROKER_STOP_OUT,2025-08-14,Sideways,,,,,-0.09803921568627455,0.252723311546841
542865,D2,STRUCTURAL_INVALIDATION,2025-08-14,Sideways,,,,,-0.09803921568627455,0.252723311546841
542865,D1,BROKER_STOP_OUT,2025-08-29,Sideways,,,,,-0.22709387296233835,0.29286115795390677
542865,W,BROKER_STOP_OUT,2025-10-15,Bull,,,,,-0.3697732997481109,0.15869017632241805
542865,D1,STRUCTURAL_INVALIDATION,2025-10-15,Bull,,,,,-0.296795952782462,0.29286115795390677
542865,W,STRUCTURAL_INVALIDATION,2025-11-28,Bull,,,,,-0.3954659949622167,0.15869017632241805
542865,D1,BREAKOUT,2026-02-16,Sideways,-0.04243827160493832,-0.03703703703703707,,,,
542865,D2,BREAKOUT,2026-02-16,Sideways,-0.04243827160493832,-0.03703703703703707,,,,
542865,D2,BROKER_STOP_OUT,2026-03-10,Bear,,,,,-0.19753086419753088,0.16512345679012336
543284,D1,BREAKOUT,2024-06-20,Bull,-0.09591109644323749,-0.027991397144489758,-0.07752481848506451,-0.11553248441784537,,
543284,D2,BREAKOUT,2024-06-20,Bull,-0.09591109644323749,-0.027991397144489758,-0.07752481848506451,-0.11553248441784537,,
543284,D2,BROKER_STOP_OUT,2024-08-05,Bull,,,,,-0.12733261642870747,0.11676704069744274
543284,D2,STRUCTURAL_INVALIDATION,2024-09-19,Bull,,,,,-0.13830961863036512,0.11676704069744274
543284,D1,BROKER_STOP_OUT,2024-09-30,Bull,,,,,-0.15477498349864222,0.11676704069744274
543284,D1,STRUCTURAL_INVALIDATION,2024-09-30,Bull,,,,,-0.15477498349864222,0.11676704069744274
543284,W,BREAKOUT,2024-12-04,Bull,-0.06879647838401916,-0.11679054905919649,-0.17934618520085388,-0.5436674565037433,,
543284,D1,BREAKOUT,2024-12-04,Bull,-0.06879647838401916,-0.11679054905919649,-0.17934618520085388,-0.5436674565037433,,
543284,D2,BREAKOUT,2024-12-04,Bull,-0.06879647838401916,-0.11679054905919649,-0.17934618520085388,-0.5436674565037433,,
543284,D2,BROKER_STOP_OUT,2024-12-30,Bear,,,,,-0.26300135490588966,0.08707286659288983
543284,D2,STRUCTURAL_INVALIDATION,2024-12-30,Bear,,,,,-0.26300135490588966,0.08707286659288983
543284,D1,BROKER_STOP_OUT,2025-01-13,Bear,,,,,-0.2814264559541653,0.08707286659288983
543284,D1,STRUCTURAL_INVALIDATION,2025-01-13,Bear,,,,,-0.2814264559541653,0.08707286659288983
543284,D1,BREAKOUT,2025-02-10,Bear,-0.19560514923573574,-0.22926183755223214,-0.5786974544852684,-0.5965157012410607,,
543284,D2,BREAKOUT,2025-02-10,Bear,-0.19560514923573574,-0.22926183755223214,-0.5786974544852684,-0.5965157012410607,,
543284,D2,BROKER_STOP_OUT,2025-02-11,Bear,,,,,-0.09340641718217493,0.0
543284,D2,STRUCTURAL_INVALIDATION,2025-02-11,Bear,,,,,-0.09340641718217493,0.0
543284,D1,BROKER_STOP_OUT,2025-02-12,Bear,,,,,-0.14089481651363434,0.0
543284,D1,STRUCTURAL_INVALIDATION,2025-02-14,Bear,,,,,-0.1486837661121496,0.0
543284,W,BROKER_STOP_OUT,2025-02-27,Bear,,,,,-0.43947852163846773,0.08707286659288983
543284,W,STRUCTURAL_INVALIDATION,2025-02-28,Bear,,,,,-0.49299715436782504,0.08707286659288983
543284,D1,BREAKOUT,2025-04-17,Bull,0.06051375774190282,0.08082038785663527,0.05442176870748299,0.2833790232510916,,
543284,D2,BREAKOUT,2025-04-17,Bull,0.06051375774190282,0.08082038785663527,0.05442176870748299,0.2833790232510916,,
543284,D2,BROKER_STOP_OUT,2025-04-21,Bull,,,,,0.0,0.0
543284,D2,STRUCTURAL_INVALIDATION,2025-04-21,Bull,,,,,0.0,0.0
543284,D2,BREAKOUT,2025-04-21,Bull,0.06052762568442009,0.03882528621204571,0.03384768541562958,0.23544051767048274,,
543284,D2,BROKER_STOP_OUT,2025-04-22,Bull,,,,,0.0,0.0
543284,D2,STRUCTURAL_INVALIDATION,2025-04-22,Bull,,,,,0.0,0.0
543284,D2,BREAKOUT,2025-04-22,Bull,0.06061493411420199,-0.0014641288433382693,0.033674963396778945,0.27183992191312845,,
543284,D2,BROKER_STOP_OUT,2025-04-23,Bull,,,,,0.0,0.0
543284,D2,STRUCTURAL_INVALIDATION,2025-04-23,Bull,,,,,0.0,0.0
543284,D2,BREAKOUT,2025-04-23,Bull,0.060388553928605634,-0.040099531055603384,-0.004689443965929705,0.3092161929371233,,
543284,D2,BROKER_STOP_OUT,2025-04-24,Bull,,,,,0.0,0.0
543284,D2,STRUCTURAL_INVALIDATION,2025-04-24,Bull,,,,,0.0,0.0
543284,D2,BREAKOUT,2025-04-24,Bull,0.03933390755096181,-0.05254091300602924,0.045076083835773835,0.24413819504258788,,
543284,D2,BROKER_STOP_OUT,2025-04-25,Bull,,,,,-0.01990621112068139,0.0
543284,D2,STRUCTURAL_INVALIDATION,2025-04-25,Bull,,,,,-0.01990621112068139,0.0
543284,D2,BREAKOUT,2025-04-29,Bull,-0.05853119823302043,-0.06221240566905937,0.1628013988588257,0.18396834161605016,,
543284,D2,BROKER_STOP_OUT,2025-04-30,Bull,,,,,0.0,0.0
543284,D2,STRUCTURAL_INVALIDATION,2025-04-30,Bull,,,,,0.0,0.0
543284,D2,BREAKOUT,2025-04-30,Bull,-0.09476534296028881,-0.06227436823104686,0.14846570397111916,0.17148014440433226,,
543284,D2,BROKER_STOP_OUT,2025-05-02,Bull,,,,,0.0,0.0
543284,D2,STRUCTURAL_INVALIDATION,2025-05-02,Bull,,,,,0.0,0.0
543284,D2,BREAKOUT,2025-05-02,Bull,-0.12389380530973451,-0.062389380530973426,0.18230088495575217,0.13274336283185842,,
543284,D2,BROKER_STOP_OUT,2025-05-05,Bull,,,,,-0.03893805309734518,0.0
543284,D2,STRUCTURAL_INVALIDATION,2025-05-05,Bull,,,,,-0.03893805309734518,0.0
543284,D2,BREAKOUT,2025-05-26,Bull,0.22328826864369816,0.10728303532490184,0.04884430876580893,-0.015263846489315306,,
543284,D2,BROKER_STOP_OUT,2025-05-27,Bull,,,,,0.0,0.0
543284,D2,STRUCTURAL_INVALIDATION,2025-05-27,Bull,,,,,0.0,0.0
543284,D2,BREAKOUT,2025-05-27,Bull,0.14208558371416696,0.03406730369754889,0.0191109264644787,-0.061487328624844136,,
543284,W,BREAKOUT,2025-05-28,Bull,0.06648199445983384,0.004352987732489207,-0.009893153937475268,-0.10645033636723379,,
543284,D2,BROKER_STOP_OUT,2025-06-23,Bull,,,,,-0.039052762775238795,0.16535105941005407
543284,D2,STRUCTURAL_INVALIDATION,2025-08-07,Sideways,,,,,-0.06314914831740752,0.16535105941005407
543284,D2,BREAKOUT,2025-09-16,Bull,-0.047520661157024795,-0.06983471074380168,-0.12520661157024798,-0.17892561983471078,,
543284,D2,BROKER_STOP_OUT,2025-09-18,Bull,,,,,-0.049586776859504134,0.007438016528925667
543284,D2,STRUCTURAL_INVALIDATION,2025-09-24,Bull,,,,,-0.0743801652892562,0.007438016528925667
543284,D2,BREAKOUT,2025-11-03,Bull,-0.02665482007996446,-0.046645935139937804,-0.0844069302532208,-0.13336294980008878,,
543284,D2,BROKER_STOP_OUT,2025-11-07,Bull,,,,,-0.06441581519324745,0.029764549089293723
543284,D2,STRUCTURAL_INVALIDATION,2025-11-07,Bull,,,,,-0.06441581519324745,0.029764549089293723
543284,W,BROKER_STOP_OUT,2025-12-30,Bull,,,,,-0.30352196280174115,0.11001187178472502
543284,D1,BROKER_STOP_OUT,2025-12-30,Bull,,,,,-0.1065082749517717,0.42400243679561384
543284,D2,BREAKOUT,2026-02-09,Bull,-0.07277936962750721,-0.09102196752626553,-0.2052531041069724,,,
543284,D2,BROKER_STOP_OUT,2026-02-18,Bull,,,,,-0.08920725883476603,0.0028653295128939554
543284,D2,STRUCTURAL_INVALIDATION,2026-02-23,Bull,,,,,-0.08920725883476603,0.0028653295128939554
543284,D1,STRUCTURAL_INVALIDATION,2026-03-02,Bear,,,,,-0.11666159000913794,0.42400243679561384
543284,W,STRUCTURAL_INVALIDATION,2026-03-13,Bear,,,,,-0.3640680648990898,0.11001187178472502
543364,W,BREAKOUT,2024-06-24,Bull,0.23324851964867638,0.1649620982366426,0.1946292615506803,0.11355546638713403,,
543364,D1,BREAKOUT,2024-06-24,Bull,0.23324851964867638,0.1649620982366426,0.1946292615506803,0.11355546638713403,,
543364,D2,BREAKOUT,2024-06-24,Bull,0.23324851964867638,0.1649620982366426,0.1946292615506803,0.11355546638713403,,
543364,D1,BROKER_STOP_OUT,2025-02-11,Bear,,,,,-0.280582435687276,0.421483575902545
543364,D2,BROKER_STOP_OUT,2025-02-11,Bear,,,,,-0.280582435687276,0.421483575902545
543364,D1,STRUCTURAL_INVALIDATION,2025-02-12,Bear,,,,,-0.3055055279237133,0.421483575902545
543364,D2,STRUCTURAL_INVALIDATION,2025-02-12,Bear,,,,,-0.3055055279237133,0.421483575902545
543364,W,BROKER_STOP_OUT,2025-02-27,Bear,,,,,-0.37821770988535636,0.421483575902545
543364,D1,BREAKOUT,2025-03-28,Bull,0.11948503775796314,0.23529368129015021,0.1268378262095159,0.18235241754818032,,
543364,D2,BREAKOUT,2025-03-28,Bull,0.11948503775796314,0.23529368129015021,0.1268378262095159,0.18235241754818032,,
543364,D2,BROKER_STOP_OUT,2025-04-01,Bull,,,,,-0.04411821432280474,0.0
543364,D2,STRUCTURAL_INVALIDATION,2025-04-01,Bull,,,,,-0.04411821432280474,0.0
543364,D2,BREAKOUT,2025-04-03,Bull,0.11833542473353505,0.09882931878514677,-0.06209392343835386,0.0065018166647752805,,
543364,D2,BROKER_STOP_OUT,2025-07-25,Sideways,,,,,-0.197659293524356,0.17035126995986216
543364,D2,STRUCTURAL_INVALIDATION,2025-07-25,Sideways,,,,,-0.197659293524356,0.17035126995986216
543364,D2,BREAKOUT,2025-07-31,Sideways,-0.07154080801439178,-0.03340707669160885,0.07217162213979514,0.045739747203782724,,
543364,D2,BROKER_STOP_OUT,2025-08-11,Sideways,,,,,-0.10746923350360661,0.062086226949371395
543364,D2,STRUCTURAL_INVALIDATION,2026-01-09,Sideways,,,,,-0.12309205752872208,0.19263295584110351
543364,D2,BREAKOUT,2026-02-04,Bull,0.038498867680362266,0.032028469750889604,0.013587835651892553,,,
543364,D2,BROKER_STOP_OUT,2026-03-09,Bear,,,,,-0.06470397929472663,0.09996764801035256
543482,D1,BREAKOUT,2024-04-23,Bull,-0.0948753462603878,-0.10001978630787486,-0.1408785120696478,-0.05807281361297975,,
543482,D2,BREAKOUT,2024-04-23,Bull,-0.0948753462603878,-0.10001978630787486,-0.1408785120696478,-0.05807281361297975,,
543482,D1,BROKER_STOP_OUT,2024-05-02,Bull,,,,,-0.10071230708349818,0.037396121883656465
543482,D1,STRUCTURAL_INVALIDATION,2024-05-02,Bull,,,,,-0.10071230708349818,0.037396121883656465
543482,D2,BROKER_STOP_OUT,2024-05-07,Bull,,,,,-0.12722595963593186,0.037396121883656465
543482,D2,STRUCTURAL_INVALIDATION,2024-05-10,Sideways,,,,,-0.12722595963593186,0.037396121883656465
543482,D1,BREAKOUT,2024-06-07,Bull,-0.06581196581196584,-0.05096153846153851,0.06816239316239311,0.07457264957264953,,
543482,D2,BREAKOUT,2024-06-07,Bull,-0.06581196581196584,-0.05096153846153851,0.06816239316239311,0.07457264957264953,,
543482,D2,BROKER_STOP_OUT,2024-06-12,Bull,,,,,-0.07478632478632478,0.0
543482,D2,STRUCTURAL_INVALIDATION,2024-06-12,Bull,,,,,-0.07478632478632478,0.0
543482,D2,BREAKOUT,2024-06-26,Bull,0.03996616620850081,0.05339395220976951,0.03859166842884331,0.1818566293085219,,
543482,W,BREAKOUT,2024-07-12,Bull,-0.06289370078740156,-0.006200787401574758,-0.09429133858267712,0.14409448818897647,,
543482,D2,BROKER_STOP_OUT,2026-03-05,Bear,,,,,-0.10002114611968695,0.41361810107845215
543482,D2,STRUCTURAL_INVALIDATION,2026-03-06,Bear,,,,,-0.1272996405159653,0.41361810107845215
543482,W,BROKER_STOP_OUT,2026-03-09,Bear,,,,,-0.30118110236220474,0.3159448818897638
543482,D1,BROKER_STOP_OUT,2026-03-09,Bear,,,,,-0.24145299145299146,0.4284188034188034
543590,D1,BREAKOUT,2024-05-03,Bull,0.12314410480349347,0.18253275109170305,0.1406113537117905,0.1336244541484717,,
543590,D2,BREAKOUT,2024-05-03,Bull,0.12314410480349347,0.18253275109170305,0.1406113537117905,0.1336244541484717,,
543590,W,BREAKOUT,2024-06-13,Bull,0.0,-0.010695187165775409,-0.12433155080213912,-0.11898395721925141,,
543954,D1,BREAKOUT,2024-08-22,Bull,-0.045957284515636854,-0.08352402745995414,-0.14874141876430202,-0.27212051868802434,,
543954,D2,BREAKOUT,2024-08-22,Bull,-0.045957284515636854,-0.08352402745995414,-0.14874141876430202,-0.27212051868802434,,
543954,D2,BROKER_STOP_OUT,2024-09-02,Bull,,,,,-0.07932875667429437,0.03928299008390546
543954,D2,STRUCTURAL_INVALIDATION,2024-09-02,Bull,,,,,-0.07932875667429437,0.03928299008390546
543954,D1,BROKER_STOP_OUT,2024-09-19,Bull,,,,,-0.16628527841342486,0.03928299008390546
543954,D1,STRUCTURAL_INVALIDATION,2024-09-25,Bull,,,,,-0.17410373760488168,0.03928299008390546
543954,D1,BREAKOUT,2024-12-03,Bull,0.011100386100386122,-0.028957528957528855,-0.0723938223938224,-0.3108108108108108,,
543954,D2,BREAKOUT,2024-12-03,Bull,0.011100386100386122,-0.028957528957528855,-0.0723938223938224,-0.3108108108108108,,
543954,D2,BROKER_STOP_OUT,2024-12-12,Bull,,,,,-0.019787644787644797,0.03402509652509662
543954,D2,STRUCTURAL_INVALIDATION,2024-12-13,Bull,,,,,-0.051640926640926656,0.03402509652509662
543954,D1,BROKER_STOP_OUT,2024-12-23,Sideways,,,,,-0.08301158301158296,0.03692084942084945
543954,D1,STRUCTURAL_INVALIDATION,2024-12-26,Sideways,,,,,-0.10521235521235521,0.03692084942084945
543954,D1,BREAKOUT,2025-04-16,Bull,0.01835594573024744,-0.034317637669592956,0.098563447725459,0.18515562649640865,,
543954,D2,BREAKOUT,2025-04-16,Bull,0.01835594573024744,-0.034317637669592956,0.098563447725459,0.18515562649640865,,
543954,D2,BROKER_STOP_OUT,2025-04-17,Bull,,,,,-0.015961691939345515,0.020750199521149225
543954,D2,STRUCTURAL_INVALIDATION,2025-04-17,Bull,,,,,-0.015961691939345515,0.020750199521149225
543954,D2,BREAKOUT,2025-04-21,Bull,-0.05613772455089821,-0.10553892215568864,0.013098802395209634,0.2047155688622754,,
543954,D2,BROKER_STOP_OUT,2025-04-22,Bull,,,,,-0.018712574850299403,0.015344311377245515
543954,D2,STRUCTURAL_INVALIDATION,2025-04-23,Bull,,,,,-0.06287425149700598,0.05538922155688625
543954,D2,BREAKOUT,2025-05-14,Bull,-0.047857142857142855,0.04285714285714283,0.10250000000000004,0.05892857142857138,,
543954,W,BREAKOUT,2025-05-29,Bull,0.018809849521203854,0.03693570451436395,-0.010601915184678479,-0.06600547195622435,,
543954,D2,BROKER_STOP_OUT,2025-12-03,Bull,,,,,-0.09821428571428571,0.4460714285714286
543954,D2,STRUCTURAL_INVALIDATION,2026-01-19,Sideways,,,,,-0.13321428571428573,0.4460714285714286
543954,D2,BREAKOUT,2026-02-11,Bull,-0.02483760030569362,-0.038593809705770026,-0.11883836453954921,,,
543954,D2,BROKER_STOP_OUT,2026-02-12,Bull,,,,,-0.017195261750095638,0.04356132976690856
543954,D2,STRUCTURAL_INVALIDATION,2026-02-13,Sideways,,,,,-0.040504394344669556,0.04356132976690856
543955,D1,BREAKOUT,2024-06-25,Bull,0.019046297498243065,0.03543596102111434,0.013509218766086404,-0.00583250896362172,,
543955,D2,BREAKOUT,2024-06-25,Bull,0.019046297498243065,0.03543596102111434,0.013509218766086404,-0.00583250896362172,,
543955,D2,BROKER_STOP_OUT,2024-06-27,Bull,,,,,-0.062015729421717646,0.001105625260180001
543955,D2,STRUCTURAL_INVALIDATION,2024-06-27,Bull,,,,,-0.062015729421717646,0.001105625260180001
543955,D2,BREAKOUT,2024-06-28,Bull,0.04032322396065775,0.008319912381124847,0.039258171689013396,-0.05374202019287362,,
543955,D2,BROKER_STOP_OUT,2024-07-23,Bull,,,,,-0.07062115831980452,0.08662281410957105
543955,W,BREAKOUT,2024-08-01,Bull,-0.06013103090075221,-0.058478605706080884,-0.028999661092405486,-0.16356001371673345,,
543955,D2,STRUCTURAL_INVALIDATION,2024-09-30,Bull,,,,,-0.0707742326341502,0.18946072565848907
543955,D1,BROKER_STOP_OUT,2024-10-21,Sideways,,,,,-0.10990452232064912,0.23477303348656917
543955,D1,STRUCTURAL_INVALIDATION,2024-10-21,Sideways,,,,,-0.10990452232064912,0.23477303348656917
543955,W,BROKER_STOP_OUT,2024-10-22,Sideways,,,,,-0.24537912529754682,0.06707562853321192
543955,W,STRUCTURAL_INVALIDATION,2024-11-22,Sideways,,,,,-0.3099520515941693,0.06707562853321192
543955,D1,BREAKOUT,2024-12-11,Bull,-0.05188893946290399,-0.11606736458807453,-0.11538461538461539,-0.3641329085116067,,
543955,D2,BREAKOUT,2024-12-11,Bull,-0.05188893946290399,-0.11606736458807453,-0.11538461538461539,-0.3641329085116067,,
543955,D2,BROKER_STOP_OUT,2024-12-26,Sideways,,,,,-0.11788802913063268,0.04346836595357314
543955,D2,STRUCTURAL_INVALIDATION,2024-12-26,Sideways,,,,,-0.11788802913063268,0.04346836595357314
543955,D1,BROKER_STOP_OUT,2025-01-10,Bear,,,,,-0.17387346381429225,0.04346836595357314
543955,D1,STRUCTURAL_INVALIDATION,2025-01-13,Bear,,,,,-0.20232134729176152,0.04346836595357314
543955,D1,BREAKOUT,2025-03-11,Bear,0.037759597230962734,0.07960981749528008,0.1362492133417243,0.07300188797986155,,
543955,D2,BREAKOUT,2025-03-11,Bear,0.037759597230962734,0.07960981749528008,0.1362492133417243,0.07300188797986155,,
543955,D2,BROKER_STOP_OUT,2025-03-12,Bear,,,,,-0.05947136563876654,0.05223410950283186
543955,D2,STRUCTURAL_INVALIDATION,2025-03-12,Bear,,,,,-0.05947136563876654,0.05223410950283186
543955,D2,BREAKOUT,2025-03-24,Bull,0.05828571428571426,0.00857142857142849,-0.047999999999999994,-0.06000000000000004,,
543955,D2,BROKER_STOP_OUT,2025-03-26,Bull,,,,,-0.09685714285714288,0.0
543955,W,BREAKOUT,2025-04-21,Bull,-0.11137756461497468,-0.1294964028776978,-0.07327471356248334,-0.06528110844657614,,
543955,D2,STRUCTURAL_INVALIDATION,2025-08-29,Sideways,,,,,-0.17142857142857143,0.1799999999999999
543955,D1,BROKER_STOP_OUT,2025-12-02,Bull,,,,,-0.19886721208307112,0.29955947136563865
543955,D1,STRUCTURAL_INVALIDATION,2025-12-02,Bull,,,,,-0.19886721208307112,0.29955947136563865
543955,W,BROKER_STOP_OUT,2025-12-04,Bull,,,,,-0.3469224620303757,0.0071942446043164405
543955,D1,BREAKOUT,2025-12-15,Bull,0.013785790031813383,0.014492753623188411,-0.0876634853305055,-0.15871332626369736,,
543955,D2,BREAKOUT,2025-12-15,Bull,0.013785790031813383,0.014492753623188411,-0.0876634853305055,-0.15871332626369736,,
543955,D2,BROKER_STOP_OUT,2026-01-05,Bull,,,,,-0.08271474019088017,0.17886178861788626
543955,D2,STRUCTURAL_INVALIDATION,2026-01-06,Bull,,,,,-0.08271474019088017,0.17886178861788626
543955,D1,BROKER_STOP_OUT,2026-01-21,Bear,,,,,-0.1749734888653234,0.17886178861788626
543955,D2,BREAKOUT,2026-01-30,Sideways,-0.08549019607843136,-0.0784313725490196,-0.028235294117647015,,,
543955,D1,STRUCTURAL_INVALIDATION,2026-02-02,Bear,,,,,-0.20820077765995054,0.17886178861788626
543955,D2,BROKER_STOP_OUT,2026-02-02,Bear,,,,,-0.12156862745098045,0.0
543955,D2,STRUCTURAL_INVALIDATION,2026-02-02,Bear,,,,,-0.12156862745098045,0.0
543955,W,STRUCTURAL_INVALIDATION,2026-02-06,Bull,,,,,-0.40314415134559023,0.0071942446043164405
543955,D1,BREAKOUT,2026-03-02,Bear,-0.08326756116811364,,,,,
543955,D2,BREAKOUT,2026-03-02,Bear,-0.08326756116811364,,,,,
543955,D2,BROKER_STOP_OUT,2026-03-04,Bear,,,,,-0.05288082083662193,0.0
543955,D2,STRUCTURAL_INVALIDATION,2026-03-04,Bear,,,,,-0.05288082083662193,0.0
543955,D1,BROKER_STOP_OUT,2026-03-09,Bear,,,,,-0.12983425414364638,0.0
590005,D1,BREAKOUT,2024-04-24,Bull,0.08455372171693513,0.056190509182089364,0.09035739997259382,0.597280525666696,,
590005,D2,BREAKOUT,2024-04-24,Bull,0.08455372171693513,0.056190509182089364,0.09035739997259382,0.597280525666696,,
590005,W,BREAKOUT,2024-06-24,Bull,0.13316463531874284,0.11593614637459068,0.2420313879172105,0.13040411773097346,,
590005,W,BROKER_STOP_OUT,2025-01-13,Bear,,,,,-0.3441728264285739,0.3480979175146221
590005,D1,BROKER_STOP_OUT,2025-01-13,Bear,,,,,-0.1755121016646181,0.6947916517534836
590005,D2,BROKER_STOP_OUT,2025-01-13,Bear,,,,,-0.1755121016646181,0.6947916517534836
590005,W,STRUCTURAL_INVALIDATION,2025-01-24,Bear,,,,,-0.3441728264285739,0.3480979175146221
590005,D1,STRUCTURAL_INVALIDATION,2025-01-28,Bear,,,,,-0.1755121016646181,0.6947916517534836
590005,D2,STRUCTURAL_INVALIDATION,2025-03-03,Bear,,,,,-0.1755121016646181,0.6947916517534836
590005,D1,BREAKOUT,2025-03-07,Bear,-0.10478731029308087,-0.08586957564376041,-0.09754841826302288,0.12180690994413575,,
590005,D2,BREAKOUT,2025-03-07,Bear,-0.10478731029308087,-0.08586957564376041,-0.09754841826302288,0.12180690994413575,,
590005,D2,BROKER_STOP_OUT,2025-03-10,Bear,,,,,-0.044462987999550216,0.0
590005,D2,STRUCTURAL_INVALIDATION,2025-03-10,Bear,,,,,-0.044462987999550216,0.0
590005,D1,BROKER_STOP_OUT,2025-04-07,Bear,,,,,-0.17958948325964166,0.0
590005,D2,BREAKOUT,2025-04-15,Bull,0.03704326982908029,-0.01951774875963802,0.14344577714848078,0.15903863810070618,,
590005,D2,BROKER_STOP_OUT,2025-05-05,Bull,,,,,-0.03555750633919223,0.04545145648309141
590005,D2,STRUCTURAL_INVALIDATION,2025-05-06,Bull,,,,,-0.045383918601051204,0.04545145648309141
590005,D2,BREAKOUT,2025-05-12,Bull,0.07595351224569388,0.06694035530778453,0.10469261263142275,0.06412105416215329,,
590005,W,BREAKOUT,2025-05-15,Bull,0.01742551144002726,0.02704907574032854,0.005403630160363409,0.004399889625625963,,
590005,D2,BROKER_STOP_OUT,2026-01-21,Bear,,,,,-0.07312816779560252,0.31653792767917777
590005,D2,STRUCTURAL_INVALIDATION,2026-01-21,Bear,,,,,-0.07312816779560252,0.31653792767917777
590006,D1,BREAKOUT,2024-04-25,Bull,0.09513096858735483,0.06889529358713774,0.013299506240851296,0.11162793299691741,,
590006,D2,BREAKOUT,2024-04-25,Bull,0.09513096858735483,0.06889529358713774,0.013299506240851296,0.11162793299691741,,
590006,W,BREAKOUT,2024-08-27,Bull,-0.010956403935329453,-0.04945501240458679,-0.09348712601078508,-0.13155189276629642,,
590006,W,BROKER_STOP_OUT,2024-11-12,Sideways,,,,,-0.1975240366457684,0.04285725847352458
590006,W,STRUCTURAL_INVALIDATION,2025-01-31,Bear,,,,,-0.22691748718094615,0.04285725847352458
590006,D1,BROKER_STOP_OUT,2025-02-12,Bear,,,,,-0.1062438250662523,0.2520349033644492
590006,D2,BROKER_STOP_OUT,2025-02-12,Bear,,,,,-0.1062438250662523,0.2520349033644492
590006,D1,STRUCTURAL_INVALIDATION,2025-02-14,Bear,,,,,-0.1253748389971826,0.2520349033644492
590006,D2,STRUCTURAL_INVALIDATION,2025-02-14,Bear,,,,,-0.1253748389971826,0.2520349033644492
590006,D1,BREAKOUT,2025-03-05,Bear,-0.07637360050382022,0.00565154563532252,0.011695555328742276,0.12221352888702944,,
590006,D2,BREAKOUT,2025-03-05,Bear,-0.07637360050382022,0.00565154563532252,0.011695555328742276,0.12221352888702944,,
590006,D2,BROKER_STOP_OUT,2025-03-06,Bear,,,,,-0.023233903838722043,0.0015698562323893047
590006,D2,STRUCTURAL_INVALIDATION,2025-03-06,Bear,,,,,-0.023233903838722043,0.0015698562323893047
590006,D2,BREAKOUT,2025-03-21,Bull,0.039996747189419084,-0.014917967168688083,0.08459011827310173,0.16151941314362728,,
590006,D2,BROKER_STOP_OUT,2025-03-24,Bull,,,,,-0.0011289070653836427,0.0483026139676726
590006,D2,STRUCTURAL_INVALIDATION,2025-03-26,Bull,,,,,-0.016208216235939755,0.05152831779375048
590006,D2,BREAKOUT,2025-04-15,Bull,-0.017889711857703054,0.023804299051381976,0.025264683692827142,0.032858654432515774,,
590006,D2,BROKER_STOP_OUT,2025-04-30,Bull,,,,,-0.18510404726143334,0.03468413523432215
590006,W,BREAKOUT,2025-06-04,Bull,-0.06564630921502691,-0.032020909505353,-0.04398690249425289,-0.004010956391344963,,
590006,D2,STRUCTURAL_INVALIDATION,2026-01-12,Sideways,,,,,-0.18510404726143334,0.15363287582159504
590006,D2,BREAKOUT,2026-02-04,Bull,0.0179463299763973,-0.01827213662307647,-0.10825986861472034,,,
590006,D2,BROKER_STOP_OUT,2026-02-05,Sideways,,,,,-0.012266093723499351,0.0035841922189012118
590006,D2,STRUCTURAL_INVALIDATION,2026-02-05,Sideways,,,,,-0.012266093723499351,0.0035841922189012118
590006,D1,BROKER_STOP_OUT,2026-03-16,Bear,,,,,-0.17501969430146622,0.24011011113179112
590006,D1,STRUCTURAL_INVALIDATION,2026-03-16,Bear,,,,,-0.17501969430146622,0.24011011113179112
590006,W,BROKER_STOP_OUT,2026-03-17,Bear,,,,,-0.3082284350542087,0.05615352403855733
590013,D1,BREAKOUT,2024-06-10,Bull,-0.0042248231314672546,-0.03078861058178714,-0.011800593261006556,0.13559155663121858,,
590013,D2,BREAKOUT,2024-06-10,Bull,-0.0042248231314672546,-0.03078861058178714,-0.011800593261006556,0.13559155663121858,,
590013,D2,BROKER_STOP_OUT,2024-06-24,Bull,,,,,-0.03360519182823961,0.026175343904131388
590013,D2,STRUCTURAL_INVALIDATION,2024-06-24,Bull,,,,,-0.03360519182823961,0.026175343904131388
590013,D2,BREAKOUT,2024-08-12,Bull,0.0998240828085563,0.09885220406394224,0.062245482126674384,0.05761749251946341,,
590013,W,BREAKOUT,2024-08-13,Bull,0.0959885851024209,0.09015300314865156,0.08776366942453676,0.05541520023844565,,
590013,D2,BROKER_STOP_OUT,2025-05-05,Bull,,,,,-0.0816826861790276,0.5508608353632958
590013,D2,STRUCTURAL_INVALIDATION,2025-05-06,Bull,,,,,-0.10491488064748648,0.5508608353632958
590013,D2,BREAKOUT,2025-05-16,Bull,0.044176554157280064,0.019716098917396816,0.06411036648918862,-0.016278894981919343,,
590013,D2,BROKER_STOP_OUT,2025-07-30,Sideways,,,,,-0.05900199194259823,0.1568593327210272
590013,D2,STRUCTURAL_INVALIDATION,2025-10-17,Bull,,,,,-0.07142656605871403,0.1568593327210272
590013,W,BROKER_STOP_OUT,2026-01-07,Bull,,,,,-0.17426828323099555,0.5398153556919569
590013,W,STRUCTURAL_INVALIDATION,2026-01-09,Sideways,,,,,-0.20321790977621057,0.5398153556919569
