symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_reason
ADANIPORTS,2017-05-24,2017-05-29,328.2249,312.5226,296,-5017.907558399995,SCORE_LOW
BHEL,2017-05-29,2017-05-31,90.7001,85.2705,1084,-6255.419288000005,SCORE_LOW
BPCL,2017-05-29,2017-06-02,142.5637,138.9697,689,-2859.266493200019,SCORE_LOW
APARINDS,2016-11-10,2017-06-23,509.1315,679.1963,160,26775.682367999994,SCORE_LOW
BAJAJFINSV,2016-11-30,2017-07-07,299.7447,408.7228,256,27479.86145279999,SCORE_LOW
BBTC,2017-03-06,2017-07-17,786.702,857.8309,112,7582.128556800017,SCORE_LOW
ABFRL,2017-07-17,2017-07-28,179.3494,166.5352,574,-7737.715619199997,SCORE_LOW
ANANTRAJ,2017-05-17,2017-08-09,27.2294,22.3277,3895,-19439.987065999987,TRAILING_STOP_20
ABB,2017-03-28,2017-08-10,1040.5583,1168.6039,83,10239.80830520003,SCORE_LOW
BANKINDIA,2017-07-28,2017-08-11,142.4893,127.458,714,-11096.368247999999,SCORE_LOW
ADANIENT,2017-08-10,2017-08-14,61.1634,61.1634,1568,-383.6168447999953,SCORE_LOW
BALKRISIND,2016-11-30,2017-08-18,487.6602,695.7334,157,32230.57182479999,SCORE_LOW
AARTIIND,2017-06-02,2017-08-24,214.8364,199.5458,463,-7449.106621599989,SCORE_LOW
ABREL,2017-08-09,2017-08-30,1188.5331,1175.8502,84,-1460.4492671999906,SCORE_LOW
ACC,2017-07-07,2017-09-15,1486.724,1687.6404,67,13009.111172799996,SCORE_LOW
OLECTRA,2017-08-18,2017-09-22,129.7604,166.1572,757,27049.2535984,TRAILING_STOP_20
3MINDIA,2017-06-23,2017-10-06,12830.6379,13692.659,7,5650.753248000008,SCORE_LOW
CHAMBLFERT,2017-01-05,2017-11-14,68.4871,116.2664,638,30186.481547199997,SCORE_LOW
AUROPHARMA,2017-09-22,2017-11-14,694.17,666.5632,154,-4662.050131199983,SCORE_LOW
BEML,2017-08-11,2017-11-16,607.1433,646.8083,158,5858.287154400008,SCORE_LOW
ACC,2017-10-06,2017-11-20,1607.1008,1579.0225,70,-2407.6073000000033,SCORE_LOW
ADANIPORTS,2017-05-31,2017-11-27,321.2778,381.5336,307,18030.007339200005,SCORE_LOW
BAJFINANCE,2017-05-17,2017-12-06,126.1882,164.1077,483,17998.062423599993,SCORE_LOW
BAJAJFINSV,2017-12-06,2017-12-11,492.3109,510.2495,164,2607.2067280000047,SCORE_LOW
ASAHIINDIA,2017-08-14,2018-01-04,301.8967,358.1505,327,17926.531746000008,SCORE_LOW
BLUESTARCO,2017-08-30,2018-01-08,352.2408,380.3404,296,7867.158566400001,SCORE_LOW
ABREL,2017-12-11,2018-01-18,1317.2828,1344.1857,63,1356.1479036000092,SCORE_LOW
BBTC,2017-11-20,2018-01-31,1494.0854,1374.1842,73,-9154.049386400002,TRAILING_STOP_20
ASTRAL,2017-11-16,2018-02-01,359.1828,350.4037,282,-2870.961573599998,SCORE_LOW
GRAPHITE,2017-09-15,2018-02-02,262.8641,513.493,427,106141.49425600003,TRAILING_STOP_20
ADANIPOWER,2018-01-18,2018-02-02,7.34,6.39,11548,-11265.766879999996,SCORE_LOW
AUBANK,2018-01-31,2018-02-08,323.7598,290.49,307,-10570.550319999995,SCORE_LOW
APLAPOLLO,2017-08-24,2018-02-20,142.8669,197.7122,702,37946.22474240001,TRAILING_STOP_20
ADANIENT,2018-01-04,2018-03-07,99.1491,93.3547,1173,-7234.851452400006,TRAILING_STOP_20
ABB,2018-02-01,2018-03-15,1484.5472,1211.3203,66,-18352.76395919999,SCORE_LOW
ALKEM,2017-11-27,2018-04-02,1819.0269,1769.2565,63,-3581.3878380000097,SCORE_LOW
ADANIENT,2018-03-07,2018-05-02,93.3547,82.128,1321,-15264.435051999986,SCORE_LOW
ALKYLAMINE,2018-05-02,2018-05-08,263.4933,245.7233,409,-7669.933318799987,SCORE_LOW
3MINDIA,2017-11-14,2018-05-21,14072.9,18394.2464,8,33982.1553152,SCORE_LOW
APOLLOTYRE,2018-02-08,2018-05-21,232.3944,244.0672,538,5754.733785600023,SCORE_LOW
ALKYLAMINE,2018-05-21,2018-05-22,263.93,254.3995,456,-4809.932688000015,SCORE_LOW
COALINDIA,2018-02-20,2018-05-23,153.1963,144.5177,819,-7581.2133852000115,SCORE_LOW
ACE,2017-11-14,2018-06-04,111.6354,140.5116,620,17554.775231999985,SCORE_LOW
AIAENG,2018-06-04,2018-06-08,1494.9543,1467.2576,74,-2483.8640496000153,SCORE_LOW
ASHOKLEY,2018-02-02,2018-06-21,50.8696,58.2498,2405,17189.017924,SCORE_LOW
3MINDIA,2018-06-08,2018-06-25,17484.7541,18254.9439,6,4183.020146399998,SCORE_LOW
AARTIIND,2018-02-02,2018-07-02,249.1928,283.9592,491,16512.60653120003,SCORE_LOW
CUB,2018-07-02,2018-07-13,161.9231,169.2576,780,5192.826287999982,SCORE_LOW
AUBANK,2018-07-13,2018-07-24,316.3362,319.2907,415,696.0949379999947,SCORE_LOW
IEX,2018-06-25,2018-07-25,48.2799,47.758,2624,-1870.7335679999815,SCORE_LOW
ASIANPAINT,2018-06-21,2018-09-19,1188.2504,1217.0734,105,2515.244172000006,SCORE_LOW
BAJFINANCE,2018-05-21,2018-09-21,205.5973,236.3067,586,17441.805495200024,TRAILING_STOP_20
BSOFT,2018-05-08,2018-09-26,143.8905,137.483,694,-4828.457807999992,TRAILING_STOP_20
BRITANNIA,2018-03-15,2018-09-27,2154.4964,2573.2754,40,16339.435936000009,SCORE_LOW
ADANIENT,2018-07-25,2018-09-28,122.7498,125.4303,1103,2403.1930164000078,TRAILING_STOP_20
BAJAJFINSV,2018-05-22,2018-10-01,592.866,588.9508,206,-1291.8266592,SCORE_LOW
ASTRAL,2018-04-02,2018-10-04,415.3262,376.3126,266,-10778.014206399996,TRAILING_STOP_20
CARBORUNIV,2018-09-26,2018-10-05,367.646,316.8781,265,-13789.384286,SCORE_LOW
AIAENG,2018-09-19,2018-10-09,1749.0171,1469.1742,72,-20571.810969600017,SCORE_LOW
ACC,2018-09-27,2018-10-11,1464.688,1355.3701,69,-7917.017247600001,SCORE_LOW
3MINDIA,2018-07-24,2018-10-23,22008.0666,18210.3057,6,-23223.612736799987,TRAILING_STOP_20
ABBOTINDIA,2018-01-08,2018-10-29,4826.9166,6505.2138,23,38002.35593040002,REGIME_BEAR
ASTRAZEN,2018-05-23,2018-10-29,1194.2518,1664.3223,101,46804.734290800014,REGIME_BEAR
APLLTD,2018-09-21,2018-10-29,598.6864,529.4474,226,-16126.63444960001,REGIME_BEAR
ABFRL,2018-09-28,2018-10-29,177.5259,175.653,714,-1838.9155680000113,REGIME_BEAR
ATUL,2018-10-01,2018-10-29,3004.14,3221.6941,42,8596.027591200007,REGIME_BEAR
RBLBANK,2018-12-13,2019-01-08,562.6406,552.7425,211,-2555.0137699999905,SCORE_LOW
GILLETTE,2018-12-13,2019-02-01,5800.2426,5834.3687,20,215.77250400000776,SCORE_LOW
LTTS,2018-12-13,2019-02-01,1491.3064,1475.5816,79,-1708.5429855999973,SCORE_LOW
BAJAJFINSV,2019-02-01,2019-02-05,609.1725,604.0036,193,-1463.8884792000026,SCORE_LOW
ADANIENT,2019-02-01,2019-02-11,141.1337,115.7514,837,-21632.520787200003,SCORE_LOW
ABBOTINDIA,2019-01-08,2019-02-18,7069.6673,6622.4493,16,-7579.324755199996,SCORE_LOW
AARTIIND,2019-02-05,2019-02-19,399.1588,320.2766,292,-23407.685468800002,TRAILING_STOP_20
APOLLOHOSP,2019-02-11,2019-02-19,1110.0709,1104.1923,89,-916.2878588000021,SCORE_LOW
SCHAEFFLER,2018-12-13,2019-02-22,1006.428,987.7668,117,-2645.635262399999,SCORE_LOW
COLPAL,2018-12-13,2019-04-01,1112.6497,1070.0197,106,-4972.468352799988,SCORE_LOW
CHAMBLFERT,2019-02-25,2019-04-05,132.9639,137.3861,593,2296.4847708000016,SCORE_LOW
EIHOTEL,2018-12-13,2019-04-09,191.7275,188.8371,619,-2256.7182596000057,SCORE_LOW
BLUESTARCO,2019-04-05,2019-04-09,331.9757,324.0346,243,-2244.648931200005,SCORE_LOW
AIAENG,2019-04-09,2019-04-12,1687.6817,1699.1821,71,333.96068359998753,SCORE_LOW
ABFRL,2018-12-13,2019-04-26,196.3529,207.4914,604,6226.3547775999905,SCORE_LOW
3MINDIA,2019-02-25,2019-04-30,21822.264,21298.9584,5,-3042.5071679999965,SCORE_LOW
AUROPHARMA,2019-04-26,2019-05-03,798.2193,744.294,152,-8649.17635200001,SCORE_LOW
BANDHANBNK,2019-05-03,2019-05-06,600.3356,586.9733,187,-2937.806128399985,SCORE_LOW
ALKYLAMINE,2019-04-12,2019-05-16,337.7748,311.8659,354,-9613.352714399996,SCORE_LOW
ATUL,2019-05-16,2019-05-24,3713.4678,3662.7422,29,-1895.9204951999855,SCORE_LOW
COFORGE,2019-05-06,2019-05-27,232.0047,235.1533,469,1035.54580919999,SCORE_LOW
AARTIIND,2019-05-24,2019-06-19,427.0355,409.693,251,-4764.299272000004,SCORE_LOW
CGCL,2018-12-13,2019-07-10,129.1806,146.8133,919,15664.76560920001,TRAILING_STOP_20
BATAINDIA,2019-02-25,2019-07-10,1195.6751,1280.3802,93,7401.272865600011,SCORE_LOW
MAHSCOOTER,2018-12-13,2019-08-05,2744.8067,3308.0083,43,23648.691372399975,TRAILING_STOP_20
BALRAMCHIN,2019-02-25,2019-08-05,118.8815,117.3832,941,-1851.7306648000085,TRAILING_STOP_20
APLAPOLLO,2019-04-30,2019-08-06,156.1086,131.9312,696,-17194.766860799995,SCORE_LOW
ABB,2019-05-27,2019-08-07,1427.6355,1232.0426,76,-15239.601350400015,SCORE_LOW
CREDITACC,2019-04-09,2019-08-16,535.8013,509.0633,139,-3999.621194799998,SCORE_LOW
ATUL,2019-06-19,2019-09-11,3855.5667,3611.8206,26,-6713.027942399989,SCORE_LOW
IPCALAB,2018-12-13,2019-09-20,392.474,469.0301,302,22553.353839200005,SCORE_LOW
AUBANK,2019-07-10,2019-09-26,326.9961,323.4325,368,-1787.4974400000065,SCORE_LOW
ADANIENT,2019-09-20,2019-09-30,152.5452,144.7199,746,-6269.517981599987,SCORE_LOW
AARTIIND,2019-09-20,2019-10-03,411.7255,367.8309,276,-12520.994913599992,SCORE_LOW
ASTRAL,2019-09-20,2019-11-06,681.5484,588.1233,118,-11301.755997600005,SCORE_LOW
ADANIPOWER,2019-09-20,2019-11-15,12.82,12.2,8879,-5938.275200000004,SCORE_LOW
APOLLOHOSP,2019-09-20,2019-11-28,1465.7197,1429.8147,77,-3205.0679276000155,SCORE_LOW
BANDHANBNK,2019-11-28,2019-12-11,569.0052,504.3543,194,-12933.65353679999,SCORE_LOW
AKZOINDIA,2019-09-26,2019-12-24,1656.9896,1600.9165,70,-4373.373620000013,SCORE_LOW
ASIANPAINT,2019-09-20,2020-01-03,1611.7517,1652.8703,70,2415.4983159999974,SCORE_LOW
ADANIGREEN,2019-07-10,2020-01-16,49.55,175.1,2432,303634.2272,TRAILING_STOP_20
ABCAPITAL,2020-01-03,2020-01-24,105.6,104.9,1087,-1217.0051999999996,SCORE_LOW
AFFLE,2019-12-24,2020-02-28,309.64,372.0,359,21853.047999999995,TRAILING_STOP_20
ADANIENT,2020-01-24,2020-03-09,227.332,195.5352,672,-21893.048217599993,TRAILING_STOP_20
CREDITACC,2019-10-03,2020-03-12,668.6975,694.4929,150,3452.614260000002,TRAILING_STOP_20
ASTRAZEN,2019-11-15,2020-03-12,2588.8724,2089.6177,41,-20812.14000280002,TRAILING_STOP_20
COFORGE,2019-12-11,2020-03-12,274.273,241.4453,355,-11996.685826,TRAILING_STOP_20
AAVAS,2019-04-01,2020-03-13,1171.9,1720.0,96,51957.11999999998,REGIME_BEAR
ABBOTINDIA,2019-09-20,2020-03-13,9542.1327,13670.9412,11,44815.37208719997,REGIME_BEAR
BERGEPAINT,2019-09-30,2020-03-13,352.4891,372.0248,310,5594.756248000005,REGIME_BEAR
ALKEM,2019-11-06,2020-03-13,1921.3638,2286.1613,36,12803.502772800013,REGIME_BEAR
APLLTD,2020-01-16,2020-03-13,537.8056,511.6631,282,-7949.340976800013,REGIME_BEAR
EMAMILTD,2020-11-20,2020-12-23,360.8325,384.2231,393,8588.507086800004,SCORE_LOW
ASAHIINDIA,2020-12-23,2021-01-01,251.2844,272.274,602,11980.103408000025,SCORE_LOW
BLUESTARCO,2020-11-20,2021-01-06,359.5131,391.0816,394,11821.644398399978,SCORE_LOW
CUB,2020-11-20,2021-01-06,178.5673,178.0364,794,-986.9782064000028,SCORE_LOW
ADANIGREEN,2020-11-20,2021-01-12,1155.0,930.0,122,-27903.839999999997,TRAILING_STOP_20
CYIENT,2020-11-20,2021-01-19,410.1921,436.7704,346,8591.60156640003,SCORE_LOW
AFFLE,2020-11-20,2021-01-21,648.0,748.0,219,21244.752000000008,SCORE_LOW
CHOLAHLDNG,2020-11-20,2021-01-25,484.6816,534.6647,292,13970.576830400008,SCORE_LOW
APOLLOHOSP,2021-01-25,2021-02-04,2663.1786,2704.6367,59,1807.7336387999821,SCORE_LOW
TTML,2021-01-21,2021-02-12,13.35,16.15,11772,32201.128800000006,TRAILING_STOP_20
WOCKPHARMA,2020-11-20,2021-03-18,378.2281,397.9554,375,6800.804399999994,TRAILING_STOP_20
ADANIGREEN,2021-02-12,2021-03-30,1068.0,1157.65,164,13943.18160000001,SCORE_LOW
J&KBANK,2021-01-12,2021-04-06,28.1797,24.693,4005,-14359.815359999993,SCORE_LOW
ADANIPOWER,2021-03-18,2021-06-17,17.6,22.98,9180,48544.57439999998,TRAILING_STOP_20
ADANIPORTS,2021-04-06,2021-06-17,831.9048,624.3655,118,-24784.337916000004,TRAILING_STOP_20
ATGL,2020-11-20,2021-06-18,357.5332,1193.9912,397,330177.76797439996,TRAILING_STOP_20
360ONE,2021-06-17,2021-06-21,250.7976,250.4228,1056,-1453.574707199994,SCORE_LOW
ADANIPORTS,2021-06-17,2021-07-06,624.3655,700.7826,29,2134.8051183999996,SCORE_LOW
3MINDIA,2021-07-06,2021-07-12,23130.3004,22760.5573,9,-4147.067962800007,SCORE_LOW
JPPOWER,2021-06-18,2021-07-27,6.05,5.1,43368,-42084.30719999998,TRAILING_STOP_20
AAVAS,2021-01-06,2021-08-03,1929.2,2469.0,81,42923.84399999998,SCORE_LOW
IOB,2021-06-21,2021-08-05,27.4,22.3,9676,-50210.699199999945,TRAILING_STOP_20
ANANTRAJ,2020-11-20,2021-08-17,23.1026,59.3316,6144,221132.8425984,SCORE_LOW
SARDAEN,2021-07-27,2021-08-26,77.3008,65.5132,2971,-35799.5184688,TRAILING_STOP_20
CENTURYPLY,2021-01-01,2021-09-03,246.8037,393.936,636,92573.96961599996,SCORE_LOW
AARTIIND,2021-08-03,2021-09-03,965.7975,902.7744,205,-13660.010507999978,SCORE_LOW
ATGL,2021-08-26,2021-09-07,1367.4744,1266.1375,185,-19684.268250000023,SCORE_LOW
ADANIENT,2021-02-04,2021-09-17,593.5582,1462.2907,272,234704.26771840002,SCORE_LOW
ZENTEC,2021-09-03,2021-09-21,161.5607,179.5118,1300,22402.968640000006,TRAILING_STOP_20
ALKYLAMINE,2021-01-06,2021-09-22,2014.484,3857.3766,71,129749.87964559998,SCORE_LOW
ASTRAL,2021-03-30,2021-09-27,1187.4209,1561.384,158,58099.37511199998,SCORE_LOW
ABB,2021-01-19,2021-10-07,1361.7724,1843.8438,110,52216.56272799999,SCORE_LOW
ANANTRAJ,2021-09-21,2021-10-13,66.3663,73.2112,3915,25651.29610800004,SCORE_LOW
AAVAS,2021-10-13,2021-10-20,2878.0,2712.0,102,-18038.495999999985,SCORE_LOW
APLAPOLLO,2021-09-07,2021-10-21,875.4591,814.7969,265,-16939.16771400001,SCORE_LOW
APOLLOHOSP,2021-08-17,2021-10-22,4790.3248,3995.6248,54,-43776.85495680003,TRAILING_STOP_20
TEJASNET,2021-08-05,2021-10-25,326.0779,407.5849,657,52478.965882799996,TRAILING_STOP_20
DBREALTY,2021-10-20,2021-10-28,46.7,37.4,5919,-55932.18239999999,TRAILING_STOP_20
IRB,2021-10-22,2021-10-28,31.2543,23.2649,6850,-55364.84826000003,TRAILING_STOP_20
CHOLAHLDNG,2021-10-28,2021-11-01,707.6356,686.2888,159,-3830.620876799978,SCORE_LOW
ANGELONE,2021-10-21,2021-11-23,121.9648,100.408,1756,-38559.00659199999,SCORE_LOW
ABBOTINDIA,2021-07-12,2021-12-01,16160.1807,18059.7325,13,23755.067309999955,SCORE_LOW
TRIDENT,2021-09-03,2021-12-03,23.0083,43.3368,11533,232449.37724240002,TRAILING_STOP_20
360ONE,2021-09-17,2021-12-13,365.0722,337.1249,728,-21327.342108800018,SCORE_LOW
ANANTRAJ,2021-12-13,2021-12-15,79.957,75.7409,3915,-17692.133993999974,SCORE_LOW
ABREL,2021-12-15,2021-12-17,855.47,813.392,377,-17090.001135999977,SCORE_LOW
APOLLOHOSP,2021-10-25,2021-12-28,4112.7658,4805.1398,64,43081.820211199985,SCORE_LOW
APARINDS,2021-12-17,2022-02-07,723.882,627.4545,419,-41454.736241999926,TRAILING_STOP_20
OLECTRA,2021-09-22,2022-02-21,438.3595,681.8037,597,143708.0401644,TRAILING_STOP_20
ASAHIINDIA,2021-10-28,2022-02-22,401.5485,467.3121,665,42489.74381399999,TRAILING_STOP_20
DBREALTY,2022-02-07,2022-02-22,110.4,92.5,2891,-52818.57000000001,TRAILING_STOP_20
ABFRL,2021-10-07,2022-02-24,260.0,257.0,1081,-4354.267999999982,TRAILING_STOP_20
CDSL,2021-12-03,2022-02-24,729.5683,645.4067,421,-36518.898482799996,TRAILING_STOP_20
AAVAS,2022-02-22,2022-03-10,3044.8999,2580.0,96,-45621.110399999976,SCORE_LOW
BEML,2022-02-21,2022-03-11,615.2485,610.2446,490,-3647.990416000015,SCORE_LOW
ABB,2021-11-01,2022-03-22,2052.0972,2052.0479,53,-437.647054800007,SCORE_LOW
APOLLOHOSP,2022-03-22,2022-03-25,4639.7015,4654.8121,23,-80.6989132000017,SCORE_LOW
BAJAJHLDNG,2021-12-01,2022-04-18,4945.6075,5001.5062,47,1686.9557343999913,SCORE_LOW
ANGELONE,2022-03-17,2022-05-06,154.4443,130.5604,1914,-46713.355022400036,TRAILING_STOP_20
BSE,2021-09-27,2022-05-09,134.7748,247.6885,1963,219704.742998,TRAILING_STOP_20
BALRAMCHIN,2022-02-22,2022-05-09,389.3646,395.0104,755,3069.647592000023,TRAILING_STOP_20
ATUL,2022-03-25,2022-05-10,9989.3846,8176.0819,10,-18460.070275999984,TRAILING_STOP_20
DEEPAKFERT,2022-04-18,2022-05-11,689.7343,498.919,349,-67291.030624,TRAILING_STOP_20
ADANIGREEN,2021-11-23,2022-05-13,1420.0,2234.0,123,99022.87199999997,TRAILING_STOP_20
360ONE,2022-03-17,2022-05-13,358.1238,350.3519,861,-7898.217843599967,TRAILING_STOP_20
AMBER,2022-03-17,2022-05-16,3725.0,2698.0,82,-85098.94399999999,TRAILING_STOP_20
ADANIPOWER,2021-12-28,2022-06-13,20.24,52.32,14769,470698.66367999994,TRAILING_STOP_20
ADANIENT,2022-03-17,2022-06-16,1832.7797,2058.3271,168,36508.767388799926,REGIME_BEAR
ACC,2022-09-21,2022-09-27,2475.1881,2325.9853,128,-20288.86287359998,SCORE_LOW
DBREALTY,2022-09-21,2022-09-29,129.0,102.25,2465,-66946.935,TRAILING_STOP_20
AWL,2022-09-21,2022-09-29,784.0,748.0,405,-15791.76000000001,SCORE_LOW
BRITANNIA,2022-09-21,2022-10-25,3605.7501,3557.8526,88,-5467.344115199987,SCORE_LOW
ASIANPAINT,2022-09-30,2022-10-31,3242.8568,3017.1634,79,-18783.20223440003,SCORE_LOW
APOLLOHOSP,2022-09-21,2022-11-03,4525.6757,4367.6577,70,-12284.204155999993,SCORE_LOW
360ONE,2022-10-25,2022-11-14,413.4449,412.6394,719,-1765.905414399982,SCORE_LOW
AIAENG,2022-09-27,2022-11-15,2448.161,2642.6318,122,22435.833281600033,SCORE_LOW
ABB,2022-11-14,2022-12-02,2979.5253,2928.3407,98,-6164.000354399963,SCORE_LOW
360ONE,2022-12-02,2022-12-08,423.9447,419.2341,678,-4330.749679200002,SCORE_LOW
ABFRL,2022-10-31,2022-12-22,357.65,289.0,698,-48724.58799999999,SCORE_LOW
CENTRALBK,2022-09-21,2022-12-23,21.2086,28.7517,14998,111406.5418136,TRAILING_STOP_20
ANANTRAJ,2022-09-30,2022-12-23,95.5083,89.8404,3120,-18805.05619199999,TRAILING_STOP_20
ADANIPORTS,2022-09-21,2022-12-26,919.2283,797.3731,346,-43265.46357039997,SCORE_LOW
3MINDIA,2022-12-22,2022-12-28,21777.6214,21361.2748,9,-4516.1252927999885,SCORE_LOW
ATGL,2022-12-28,2023-01-02,3556.3653,3564.3575,75,-469.8922500000335,SCORE_LOW
BAJAJHLDNG,2023-01-02,2023-01-17,5435.4348,5540.5619,48,3982.31291519996,SCORE_LOW
ACE,2022-12-26,2023-01-19,290.9441,314.2276,1060,23348.18497599999,SCORE_LOW
ADANIENT,2022-09-21,2023-01-20,3634.0153,3438.3336,87,-18220.8479928,SCORE_LOW
AMBUJACEM,2022-09-21,2023-01-23,517.9954,495.9721,614,-14740.41367759998,SCORE_LOW
APARINDS,2022-11-15,2023-01-30,1587.9979,1377.7959,201,-43358.3499036,TRAILING_STOP_20
360ONE,2023-01-19,2023-01-31,459.2733,434.3197,682,-18203.179341599985,SCORE_LOW
3MINDIA,2023-01-31,2023-02-01,22457.7881,21848.3761,13,-9058.471557199955,SCORE_LOW
AKZOINDIA,2022-09-21,2023-02-03,1945.6687,1953.0027,163,-77.91576039994834,SCORE_LOW
CHALET,2023-01-23,2023-02-09,341.6215,359.252,893,14460.788355999975,SCORE_LOW
AXISBANK,2022-12-08,2023-03-03,941.5058,854.6858,299,-26981.384216800012,SCORE_LOW
ASTRAZEN,2022-12-23,2023-04-12,3313.2268,3145.5877,92,-16580.37347360002,SCORE_LOW
ABBOTINDIA,2022-12-23,2023-05-11,21084.3867,20391.313,14,-10844.945328000002,SCORE_LOW
ANANDRATHI,2023-01-17,2023-06-05,401.1377,417.2527,668,9649.920785600028,SCORE_LOW
ALKEM,2023-04-12,2023-06-26,3266.5957,3326.5792,87,4060.914938400034,SCORE_LOW
BOSCHLTD,2023-02-09,2023-07-03,16645.7118,18377.1465,19,31500.596165999945,SCORE_LOW
APOLLOTYRE,2023-02-03,2023-09-08,317.3607,373.0226,957,51840.50778720004,SCORE_LOW
ABCAPITAL,2022-11-03,2023-09-12,120.2,180.8,2524,151129.04320000001,SCORE_LOW
BDL,2023-06-05,2023-09-14,565.8663,528.4046,489,-19352.33069760006,SCORE_LOW
ABB,2023-09-12,2023-09-22,4362.2724,4165.1354,104,-22234.944326399942,SCORE_LOW
KIRLOSBROS,2023-05-11,2023-11-08,537.2125,807.9041,532,142288.7112752,TRAILING_STOP_20
ABBOTINDIA,2023-11-08,2023-11-15,23588.9997,22293.0307,18,-24932.54021040001,SCORE_LOW
AIAENG,2023-02-01,2023-12-05,2794.1609,3653.0656,101,85273.53619760001,SCORE_LOW
APLAPOLLO,2023-11-15,2023-12-12,1661.7945,1609.181,240,-14172.05375999998,SCORE_LOW
AFFLE,2023-12-12,2023-12-13,1210.0,1214.95,316,28.503200000035577,SCORE_LOW
AJANTPHARM,2023-07-03,2023-12-18,1408.1149,1847.3523,246,106234.6057368,SCORE_LOW
ACE,2023-01-20,2023-12-27,335.9191,842.8636,926,466308.6402256,SCORE_LOW
3MINDIA,2023-12-27,2024-01-10,34201.5914,33222.3332,16,-17794.360524799908,SCORE_LOW
APARINDS,2023-01-30,2024-01-11,1377.7959,5414.4677,199,798987.7719108,SCORE_LOW
ANGELONE,2023-06-26,2024-01-23,161.9194,291.6091,1774,228000.26962640003,TRAILING_STOP_20
ABSLAMC,2023-12-18,2024-02-12,455.9457,448.4039,988,-9223.390612799965,SCORE_LOW
APTUS,2024-01-11,2024-02-28,335.3731,320.677,1698,-27132.01598399994,SCORE_LOW
ABSLAMC,2024-02-28,2024-03-06,498.3326,494.7049,1183,-6632.512686799979,SCORE_LOW
PATANJALI,2023-12-05,2024-03-11,506.8542,488.8886,724,-14422.915785600024,SCORE_LOW
AJANTPHARM,2024-03-06,2024-04-04,2039.4475,2128.5794,286,23056.62856640003,SCORE_LOW
ADANIPOWER,2024-04-04,2024-04-22,126.0,120.0,4939,-32004.719999999972,SCORE_LOW
APOLLOHOSP,2024-01-23,2024-05-14,6113.9449,5837.4326,89,-26687.720705600048,SCORE_LOW
AARTIIND,2024-02-12,2024-05-17,672.2309,629.4073,831,-37678.56146519998,SCORE_LOW
ALOKINDS,2024-03-11,2024-05-17,30.0,26.7,19679,-67042.41720000008,SCORE_LOW
ADANIENT,2024-05-14,2024-05-28,3044.0503,3247.1201,216,41057.56503360008,SCORE_LOW
ACC,2024-04-22,2024-06-11,2411.3576,2547.4683,269,33872.70240920014,SCORE_LOW
ADANIGREEN,2024-05-17,2024-06-12,1825.0,1839.15,212,1440.2008000000496,SCORE_LOW
BANKBARODA,2023-12-13,2024-06-26,210.6569,263.3211,1813,93570.58998280001,SCORE_LOW
COCHINSHIP,2024-01-10,2024-08-06,776.7456,2278.3604,739,1102958.5038576003,TRAILING_STOP_20
AARTIIND,2024-08-06,2024-08-14,728.059,600.3994,1109,-144237.8681383999,TRAILING_STOP_20
FORCEMOT,2023-09-08,2024-08-16,3909.6595,8182.417,90,381602.50487999996,SCORE_LOW
ADANIPOWER,2024-08-16,2024-08-19,139.6,139.4,5962,-4516.81119999988,SCORE_LOW
AAVAS,2024-06-11,2024-08-20,1869.5,1680.0,363,-71227.85999999999,SCORE_LOW
ABFRL,2024-05-28,2024-10-16,278.0,345.7,2505,166124.586,SCORE_LOW
ABB,2024-10-16,2024-10-21,8705.1217,8205.3832,110,-58581.603607999976,SCORE_LOW
BALRAMCHIN,2024-08-20,2024-11-14,563.3601,532.2296,1507,-50121.94352880004,TRAILING_STOP_20
BAJAJFINSV,2024-11-22,2024-11-27,1617.2121,1604.2184,554,-10753.457774400013,SCORE_LOW
AJANTPHARM,2024-08-14,2024-12-13,2989.0273,2786.741,270,-57626.981280000065,SCORE_LOW
BBTC,2024-08-19,2024-12-19,2335.7304,2232.6838,361,-40423.818007200025,SCORE_LOW
ABREL,2023-09-14,2025-01-03,1071.5809,2367.876,240,308837.66304,TRAILING_STOP_20
APOLLOTYRE,2024-12-13,2025-01-13,538.4472,439.1096,1556,-157302.32375039987,SCORE_LOW
ITI,2025-01-03,2025-01-13,473.4,427.0,1193,-57392.843999999925,TRAILING_STOP_20
ABBOTINDIA,2024-12-19,2025-01-16,28529.6514,27063.0782,28,-44095.11435839988,SCORE_LOW
AMBER,2024-10-21,2025-01-22,6430.0,6314.5498,144,-20262.009484800044,TRAILING_STOP_20
ANANTRAJ,2023-03-03,2025-01-27,115.3457,603.6734,2338,1136064.6089632001,TRAILING_STOP_20
GVT&D,2024-05-17,2025-01-27,1364.8694,1646.9824,491,135282.8095664,TRAILING_STOP_20
ABSLAMC,2024-06-12,2025-01-27,610.9825,613.4433,635,4.462018000078388,TRAILING_STOP_20
360ONE,2023-09-22,2025-01-28,514.8821,986.6968,835,390669.7071880001,TRAILING_STOP_20
ASTERDM,2024-11-27,2025-02-14,477.6253,400.3328,1911,-150766.11142319988,TRAILING_STOP_20
WOCKPHARMA,2024-06-26,2025-02-21,683.95,1271.05,692,402754.9336,TRAILING_STOP_20
ABBOTINDIA,2025-05-21,2025-05-23,30968.6808,30564.3137,25,-13165.60886999988,SCORE_LOW
